# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/klimatologie/onderzoeksgegevens/homogeen_260/index.html> of de Centraal Nederland Temperatuur <http://www.knmi.nl/klimatologie/onderzoeksgegevens/CNT/>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 391:         6.197       51.498      19.50  ARCEN
# 370:         5.377       51.451      22.60  EINDHOVEN
# 331:         4.193       51.480       0.00  THOLEN
# 315:         3.998       51.447       0.00  HANSWEERT
# 324:         4.006       51.596       0.00  STAVENISSE
# 375:         5.707       51.659      22.00  VOLKEL
# 380:         5.762       50.906     114.30  MAASTRICHT
# 240:         4.790       52.318      -3.30  SCHIPHOL
# 286:         7.150       53.196      -0.20  NIEUW BEERTA
# 310:         3.596       51.442       8.00  VLISSINGEN
# 283:         6.657       52.069      29.10  HUPSEL
# 280:         6.585       53.125       5.20  EELDE
# 273:         5.888       52.703      -3.30  MARKNESSE
# 323:         3.884       51.527       1.40  WILHELMINADORP
# 249:         4.979       52.644      -2.40  BERKHOUT
# 377:         5.763       51.198      30.00  ELL
# 316:         3.694       51.657       0.00  SCHAAR
# 313:         3.242       51.505       0.00  VLAKTE V.D. RAAN
# 277:         6.200       53.413       2.90  LAUWERSOOG
# 348:         4.926       51.970      -0.70  CABAUW
# 308:         3.379       51.381       0.00  CADZAND
# 319:         3.861       51.226       1.70  WESTDORPE
# 215:         4.437       52.141      -1.10  VOORSCHOTEN
# 278:         6.259       52.435       3.60  HEINO
# 285:         6.399       53.575       0.00  HUIBERTGAT
# 343:         4.313       51.893       3.50  R'DAM-GEULHAVEN
# 225:         4.555       52.463       4.40  IJMUIDEN
# 330:         4.122       51.992      11.90  HOEK VAN HOLLAND
# 267:         5.384       52.898      -1.30  STAVOREN
# 269:         5.520       52.458      -3.70  LELYSTAD
# 344:         4.447       51.962      -4.30  ROTTERDAM
# 275:         5.873       52.056      48.20  DEELEN
# 235:         4.781       52.928       1.20  DE KOOY
# 257:         4.603       52.506       8.50  WIJK AAN ZEE
# 290:         6.891       52.274      34.80  TWENTHE
# 350:         4.936       51.566      14.90  GILZE-RIJEN
# 251:         5.346       53.392       0.70  HOORN (TERSCHELLING)
# 210:         4.430       52.171      -0.20  VALKENBURG
# 248:         5.174       52.634       0.80  WIJDENES
# 279:         6.574       52.750      15.80  HOOGEVEEN
# 258:         5.401       52.649       7.30  HOUTRIBDIJK
# 356:         5.146       51.859       0.70  HERWIJNEN
# 209:         4.518       52.465       0.00  IJMOND
# 265:         5.274       52.130      13.90  SOESTERBERG
# 312:         3.622       51.768       0.00  OOSTERSCHELDE
# 340:         4.342       51.449      19.20  WOENSDRECHT
# 260:         5.180       52.100       1.90  DE BILT
# 270:         5.752       53.224       1.20  LEEUWARDEN
# 311:         3.672       51.379       0.00  HOOFDPLAAT
# 242:         4.921       53.241      10.80  VLIELAND
# 
# YYYYMMDD = datum (YYYY=jaar,MM=maand,DD=dag); 
# HH       = tijd (HH=uur, UT.12 UT=13 MET, 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT; 
# T        = Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming; 
# 
# STN,YYYYMMDD,   HH,    T
# 
  391,20140101,    1,   55
  391,20140101,    2,   58
  391,20140101,    3,   61
  391,20140101,    4,   58
  391,20140101,    5,   50
  391,20140101,    6,   49
  391,20140101,    7,   48
  391,20140101,    8,   48
  391,20140101,    9,   60
  391,20140101,   10,   70
  391,20140101,   11,   79
  391,20140101,   12,   84
  391,20140101,   13,   87
  391,20140101,   14,   81
  391,20140101,   15,   79
  391,20140101,   16,   78
  391,20140101,   17,   82
  391,20140101,   18,   81
  391,20140101,   19,   78
  391,20140101,   20,   77
  391,20140101,   21,   82
  391,20140101,   22,   87
  391,20140101,   23,   95
  391,20140101,   24,   90
  391,20140102,    1,   97
  391,20140102,    2,   97
  391,20140102,    3,  103
  391,20140102,    4,  103
  391,20140102,    5,  100
  391,20140102,    6,  105
  391,20140102,    7,   99
  391,20140102,    8,  107
  391,20140102,    9,  105
  391,20140102,   10,   93
  391,20140102,   11,   94
  391,20140102,   12,  100
  391,20140102,   13,  104
  391,20140102,   14,  104
  391,20140102,   15,   98
  391,20140102,   16,   93
  391,20140102,   17,   84
  391,20140102,   18,   70
  391,20140102,   19,   51
  391,20140102,   20,   62
  391,20140102,   21,   53
  391,20140102,   22,   51
  391,20140102,   23,   64
  391,20140102,   24,   59
  391,20140103,    1,   55
  391,20140103,    2,   57
  391,20140103,    3,   66
  391,20140103,    4,   73
  391,20140103,    5,   74
  391,20140103,    6,   76
  391,20140103,    7,   83
  391,20140103,    8,   81
  391,20140103,    9,   86
  391,20140103,   10,   91
  391,20140103,   11,  110
  391,20140103,   12,  117
  391,20140103,   13,  121
  391,20140103,   14,  122
  391,20140103,   15,  120
  391,20140103,   16,  116
  391,20140103,   17,  118
  391,20140103,   18,   64
  391,20140103,   19,   60
  391,20140103,   20,   61
  391,20140103,   21,   78
  391,20140103,   22,   81
  391,20140103,   23,   78
  391,20140103,   24,   75
  391,20140104,    1,   78
  391,20140104,    2,   72
  391,20140104,    3,   65
  391,20140104,    4,   65
  391,20140104,    5,   62
  391,20140104,    6,   53
  391,20140104,    7,   55
  391,20140104,    8,   57
  391,20140104,    9,   62
  391,20140104,   10,   65
  391,20140104,   11,   75
  391,20140104,   12,   80
  391,20140104,   13,   83
  391,20140104,   14,   89
  391,20140104,   15,   95
  391,20140104,   16,   96
  391,20140104,   17,   86
  391,20140104,   18,   83
  391,20140104,   19,   75
  391,20140104,   20,   70
  391,20140104,   21,   65
  391,20140104,   22,   63
  391,20140104,   23,   69
  391,20140104,   24,   69
  391,20140105,    1,   75
  391,20140105,    2,   74
  391,20140105,    3,   74
  391,20140105,    4,   69
  391,20140105,    5,   63
  391,20140105,    6,   53
  391,20140105,    7,   44
  391,20140105,    8,   42
  391,20140105,    9,   48
  391,20140105,   10,   56
  391,20140105,   11,   62
  391,20140105,   12,   71
  391,20140105,   13,   76
  391,20140105,   14,   70
  391,20140105,   15,   65
  391,20140105,   16,   54
  391,20140105,   17,   55
  391,20140105,   18,   53
  391,20140105,   19,   50
  391,20140105,   20,   48
  391,20140105,   21,   46
  391,20140105,   22,   45
  391,20140105,   23,   45
  391,20140105,   24,   56
  391,20140106,    1,   63
  391,20140106,    2,   72
  391,20140106,    3,   74
  391,20140106,    4,   95
  391,20140106,    5,   99
  391,20140106,    6,   98
  391,20140106,    7,  102
  391,20140106,    8,  109
  391,20140106,    9,  120
  391,20140106,   10,  120
  391,20140106,   11,  127
  391,20140106,   12,  132
  391,20140106,   13,  138
  391,20140106,   14,  134
  391,20140106,   15,  135
  391,20140106,   16,  132
  391,20140106,   17,  133
  391,20140106,   18,  127
