# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/klimatologie/onderzoeksgegevens/homogeen_260/index.html> of de Centraal Nederland Temperatuur <http://www.knmi.nl/klimatologie/onderzoeksgegevens/CNT/>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 391:         6.197       51.498      19.50  ARCEN
# 370:         5.377       51.451      22.60  EINDHOVEN
# 331:         4.193       51.480       0.00  THOLEN
# 315:         3.998       51.447       0.00  HANSWEERT
# 324:         4.006       51.596       0.00  STAVENISSE
# 375:         5.707       51.659      22.00  VOLKEL
# 380:         5.762       50.906     114.30  MAASTRICHT
# 240:         4.790       52.318      -3.30  SCHIPHOL
# 286:         7.150       53.196      -0.20  NIEUW BEERTA
# 310:         3.596       51.442       8.00  VLISSINGEN
# 283:         6.657       52.069      29.10  HUPSEL
# 280:         6.585       53.125       5.20  EELDE
# 273:         5.888       52.703      -3.30  MARKNESSE
# 323:         3.884       51.527       1.40  WILHELMINADORP
# 249:         4.979       52.644      -2.40  BERKHOUT
# 377:         5.763       51.198      30.00  ELL
# 316:         3.694       51.657       0.00  SCHAAR
# 313:         3.242       51.505       0.00  VLAKTE V.D. RAAN
# 277:         6.200       53.413       2.90  LAUWERSOOG
# 348:         4.926       51.970      -0.70  CABAUW
# 308:         3.379       51.381       0.00  CADZAND
# 319:         3.861       51.226       1.70  WESTDORPE
# 215:         4.437       52.141      -1.10  VOORSCHOTEN
# 278:         6.259       52.435       3.60  HEINO
# 285:         6.399       53.575       0.00  HUIBERTGAT
# 343:         4.313       51.893       3.50  R'DAM-GEULHAVEN
# 225:         4.555       52.463       4.40  IJMUIDEN
# 330:         4.122       51.992      11.90  HOEK VAN HOLLAND
# 267:         5.384       52.898      -1.30  STAVOREN
# 269:         5.520       52.458      -3.70  LELYSTAD
# 344:         4.447       51.962      -4.30  ROTTERDAM
# 275:         5.873       52.056      48.20  DEELEN
# 235:         4.781       52.928       1.20  DE KOOY
# 257:         4.603       52.506       8.50  WIJK AAN ZEE
# 290:         6.891       52.274      34.80  TWENTHE
# 350:         4.936       51.566      14.90  GILZE-RIJEN
# 251:         5.346       53.392       0.70  HOORN (TERSCHELLING)
# 210:         4.430       52.171      -0.20  VALKENBURG
# 248:         5.174       52.634       0.80  WIJDENES
# 279:         6.574       52.750      15.80  HOOGEVEEN
# 258:         5.401       52.649       7.30  HOUTRIBDIJK
# 356:         5.146       51.859       0.70  HERWIJNEN
# 209:         4.518       52.465       0.00  IJMOND
# 265:         5.274       52.130      13.90  SOESTERBERG
# 312:         3.622       51.768       0.00  OOSTERSCHELDE
# 340:         4.342       51.449      19.20  WOENSDRECHT
# 260:         5.180       52.100       1.90  DE BILT
# 270:         5.752       53.224       1.20  LEEUWARDEN
# 311:         3.672       51.379       0.00  HOOFDPLAAT
# 242:         4.921       53.241      10.80  VLIELAND
# 
# YYYYMMDD = datum (YYYY=jaar,MM=maand,DD=dag); 
# HH       = tijd (HH=uur, UT.12 UT=13 MET, 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT; 
# T        = Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming; 
# 
# STN,YYYYMMDD,   HH,    T
# 
  391,20140406,   19,  170
  391,20140406,   20,  162
  391,20140406,   21,  164
  391,20140406,   22,  160
  391,20140406,   23,  149
  391,20140406,   24,  151
  391,20140407,    1,  150
  391,20140407,    2,  135
  391,20140407,    3,  133
  391,20140407,    4,  131
  391,20140407,    5,  133
  391,20140407,    6,  141
  391,20140407,    7,  153
  391,20140407,    8,  171
  391,20140407,    9,  186
  391,20140407,   10,  198
  391,20140407,   11,  205
  391,20140407,   12,  211
  391,20140407,   13,  217
  391,20140407,   14,  210
  391,20140407,   15,  214
  391,20140407,   16,  210
  391,20140407,   17,  203
  391,20140407,   18,  197
  391,20140407,   19,  190
  391,20140407,   20,  186
  391,20140407,   21,  136
  391,20140407,   22,  134
  391,20140407,   23,  133
  391,20140407,   24,  131
  391,20140408,    1,  134
  391,20140408,    2,  136
  391,20140408,    3,  124
  391,20140408,    4,  102
  391,20140408,    5,   98
  391,20140408,    6,   96
  391,20140408,    7,  101
  391,20140408,    8,  108
  391,20140408,    9,  113
  391,20140408,   10,   78
  391,20140408,   11,   85
  391,20140408,   12,   90
  391,20140408,   13,   82
  391,20140408,   14,  119
  391,20140408,   15,  104
  391,20140408,   16,   96
  391,20140408,   17,   98
  391,20140408,   18,   68
  391,20140408,   19,   70
  391,20140408,   20,   57
  391,20140408,   21,   52
  391,20140408,   22,   52
  391,20140408,   23,   47
  391,20140408,   24,   48
  391,20140409,    1,   50
  391,20140409,    2,   50
  391,20140409,    3,   51
  391,20140409,    4,   42
  391,20140409,    5,   41
  391,20140409,    6,   55
  391,20140409,    7,   77
  391,20140409,    8,   99
  391,20140409,    9,  117
  391,20140409,   10,  128
  391,20140409,   11,  126
  391,20140409,   12,  137
  391,20140409,   13,  150
  391,20140409,   14,  150
  391,20140409,   15,  147
  391,20140409,   16,  139
  391,20140409,   17,  137
  391,20140409,   18,  126
  391,20140409,   19,  107
  391,20140409,   20,  103
  391,20140409,   21,  101
  391,20140409,   22,   89
  391,20140409,   23,   80
  391,20140409,   24,   88
  391,20140410,    1,   89
  391,20140410,    2,   90
  391,20140410,    3,   88
  391,20140410,    4,   87
  391,20140410,    5,   87
  391,20140410,    6,   90
  391,20140410,    7,   94
  391,20140410,    8,  103
  391,20140410,    9,  121
  391,20140410,   10,  140
  391,20140410,   11,  156
  391,20140410,   12,  162
  391,20140410,   13,  161
  391,20140410,   14,  160
  391,20140410,   15,  162
  391,20140410,   16,  163
  391,20140410,   17,  155
  391,20140410,   18,  140
  391,20140410,   19,  127
  391,20140410,   20,  108
  391,20140410,   21,   89
  391,20140410,   22,   83
  391,20140410,   23,   92
  391,20140410,   24,  101
  391,20140411,    1,  101
  391,20140411,    2,  102
  391,20140411,    3,  103
  391,20140411,    4,  101
  391,20140411,    5,   98
  391,20140411,    6,  100
  391,20140411,    7,  105
  391,20140411,    8,  116
  391,20140411,    9,  120
  391,20140411,   10,  123
  391,20140411,   11,  133
  391,20140411,   12,  137
  391,20140411,   13,  142
  391,20140411,   14,  142
  391,20140411,   15,  142
  391,20140411,   16,  144
  391,20140411,   17,  138
  391,20140411,   18,  122
  391,20140411,   19,   89
  391,20140411,   20,   76
  391,20140411,   21,   62
  391,20140411,   22,   54
  391,20140411,   23,   48
  391,20140411,   24,   52
  391,20140412,    1,   45
  391,20140412,    2,   40
  391,20140412,    3,   32
  391,20140412,    4,   25
  391,20140412,    5,   18
  391,20140412,    6,   30
  391,20140412,    7,   69
  391,20140412,    8,   99
  391,20140412,    9,  127
  391,20140412,   10,  129
  391,20140412,   11,  146
  391,20140412,   12,  155
  391,20140412,   13,  151
  391,20140412,   14,  154
  391,20140412,   15,  151
  391,20140412,   16,  147
  391,20140412,   17,  141
  391,20140412,   18,  134
  391,20140412,   19,  122
  391,20140412,   20,  119
  391,20140412,   21,  111
  391,20140412,   22,  103
  391,20140412,   23,  111
  391,20140412,   24,   99
  391,20140413,    1,   82
  391,20140413,    2,   65
  391,20140413,    3,   72
  391,20140413,    4,   80
  391,20140413,    5,   80
  391,20140413,    6,   85
  391,20140413,    7,   98
  391,20140413,    8,  119
  391,20140413,    9,  130
  391,20140413,   10,  135
  391,20140413,   11,  133
  391,20140413,   12,  145
  391,20140413,   13,  136
  391,20140413,   14,  137
  391,20140413,   15,  145
  391,20140413,   16,  131
  391,20140413,   17,  123
  391,20140413,   18,  108
  391,20140413,   19,   91
  391,20140413,   20,   78
  391,20140413,   21,   65
  391,20140413,   22,   58
  391,20140413,   23,   75
  391,20140413,   24,   84
  391,20140414,    1,   85
  391,20140414,    2,   86
  391,20140414,    3,   93
  391,20140414,    4,   91
  391,20140414,    5,   93
  391,20140414,    6,   91
  391,20140414,    7,  100
  391,20140414,    8,  104
  391,20140414,    9,  104
  391,20140414,   10,  120
  391,20140414,   11,  126
  391,20140414,   12,  122
  391,20140414,   13,  103
  391,20140414,   14,  109
  391,20140414,   15,  104
  391,20140414,   16,   94
  391,20140414,   17,   87
  391,20140414,   18,   83
  391,20140414,   19,   75
  391,20140414,   20,   59
  391,20140414,   21,   52
  391,20140414,   22,   46
  391,20140414,   23,   48
  391,20140414,   24,   43
  391,20140415,    1,   43
  391,20140415,    2,   31
  391,20140415,    3,   27
  391,20140415,    4,   22
  391,20140415,    5,   30
  391,20140415,    6,   38
  391,20140415,    7,   66
  391,20140415,    8,   78
  391,20140415,    9,   76
  391,20140415,   10,   81
  391,20140415,   11,   85
  391,20140415,   12,   92
  391,20140415,   13,  102
  391,20140415,   14,  111
  391,20140415,   15,  114
  391,20140415,   16,  107
  391,20140415,   17,   98
  391,20140415,   18,   88
  391,20140415,   19,   74
  391,20140415,   20,   65
  391,20140415,   21,   49
  391,20140415,   22,   37
  391,20140415,   23,   22
  391,20140415,   24,   17
  391,20140416,    1,    5
  391,20140416,    2,   -2
  391,20140416,    3,   -7
  391,20140416,    4,  -13
  391,20140416,    5,  -16
  391,20140416,    6,    4
  391,20140416,    7,   63
  391,20140416,    8,   88
  391,20140416,    9,  101
  391,20140416,   10,  115
  391,20140416,   11,  127
  391,20140416,   12,  134
  391,20140416,   13,  140
  391,20140416,   14,  149
  391,20140416,   15,  153
  391,20140416,   16,  147
  391,20140416,   17,  142
  391,20140416,   18,  128
  391,20140416,   19,   87
  391,20140416,   20,   64
  391,20140416,   21,   51
  391,20140416,   22,   49
  391,20140416,   23,   48
  391,20140416,   24,   47
  391,20140417,    1,   42
  391,20140417,    2,   41
  391,20140417,    3,   50
  391,20140417,    4,   43
  391,20140417,    5,   38
  391,20140417,    6,   60
  391,20140417,    7,   91
  391,20140417,    8,  121
  391,20140417,    9,  139
  391,20140417,   10,  144
  391,20140417,   11,  154
  391,20140417,   12,  168
  391,20140417,   13,  176
  391,20140417,   14,  181
  391,20140417,   15,  182
  391,20140417,   16,  172
  391,20140417,   17,  167
  391,20140417,   18,  157
  391,20140417,   19,  150
  391,20140417,   20,  136
  391,20140417,   21,  120
  391,20140417,   22,   97
  391,20140417,   23,   91
  391,20140417,   24,   86
  391,20140418,    1,   79
  391,20140418,    2,   69
  391,20140418,    3,   66
  391,20140418,    4,   52
  391,20140418,    5,   46
  391,20140418,    6,   58
  391,20140418,    7,   68
  391,20140418,    8,   94
  391,20140418,    9,   95
  391,20140418,   10,  102
  391,20140418,   11,  114
  391,20140418,   12,  117
  391,20140418,   13,  125
  391,20140418,   14,  122
  391,20140418,   15,  109
  391,20140418,   16,  109
  391,20140418,   17,  113
  391,20140418,   18,   93
  391,20140418,   19,   79
  391,20140418,   20,   65
  391,20140418,   21,   56
  391,20140418,   22,   43
  391,20140418,   23,   52
  391,20140418,   24,   37
  391,20140419,    1,   41
  391,20140419,    2,   38
  391,20140419,    3,   32
  391,20140419,    4,   35
  391,20140419,    5,   43
  391,20140419,    6,   61
  391,20140419,    7,   74
  391,20140419,    8,  101
  391,20140419,    9,   98
  391,20140419,   10,  123
  391,20140419,   11,  139
  391,20140419,   12,  152
  391,20140419,   13,  159
  391,20140419,   14,  172
  391,20140419,   15,  175
  391,20140419,   16,  168
  391,20140419,   17,  165
  391,20140419,   18,  149
  391,20140419,   19,  137
  391,20140419,   20,  129
  391,20140419,   21,  124
  391,20140419,   22,  125
  391,20140419,   23,  122
  391,20140419,   24,  117
  391,20140420,    1,  114
  391,20140420,    2,  118
  391,20140420,    3,  118
  391,20140420,    4,  113
  391,20140420,    5,  116
  391,20140420,    6,  120
  391,20140420,    7,  132
  391,20140420,    8,  162
  391,20140420,    9,  179
  391,20140420,   10,  198
  391,20140420,   11,  206
  391,20140420,   12,  200
  391,20140420,   13,  213
  391,20140420,   14,  219
  391,20140420,   15,  209
  391,20140420,   16,  207
  391,20140420,   17,  201
  391,20140420,   18,  182
  391,20140420,   19,  174
  391,20140420,   20,  168
  391,20140420,   21,  156
  391,20140420,   22,  140
  391,20140420,   23,  135
  391,20140420,   24,  128
  391,20140421,    1,  111
  391,20140421,    2,  111
  391,20140421,    3,   92
  391,20140421,    4,   59
  391,20140421,    5,   89
  391,20140421,    6,  114
  391,20140421,    7,  119
  391,20140421,    8,  131
  391,20140421,    9,  143
  391,20140421,   10,  155
  391,20140421,   11,  145
  391,20140421,   12,  128
  391,20140421,   13,  129
  391,20140421,   14,  143
  391,20140421,   15,  155
  391,20140421,   16,  149
  391,20140421,   17,  143
  391,20140421,   18,  137
  391,20140421,   19,  130
  391,20140421,   20,  123
  391,20140421,   21,  118
  391,20140421,   22,  107
  391,20140421,   23,   97
  391,20140421,   24,  104
  391,20140422,    1,  103
  391,20140422,    2,   88
  391,20140422,    3,   85
  391,20140422,    4,   91
  391,20140422,    5,   90
  391,20140422,    6,  100
  391,20140422,    7,  130
  391,20140422,    8,  146
  391,20140422,    9,  151
  391,20140422,   10,  166
  391,20140422,   11,  167
  391,20140422,   12,  173
  391,20140422,   13,  174
  391,20140422,   14,  186
  391,20140422,   15,  189
  391,20140422,   16,  193
  391,20140422,   17,  183
  391,20140422,   18,  158
  391,20140422,   19,  142
  391,20140422,   20,  124
  391,20140422,   21,  116
  391,20140422,   22,  109
  391,20140422,   23,   92
  391,20140422,   24,   95
  391,20140423,    1,   79
  391,20140423,    2,   81
  391,20140423,    3,   73
  391,20140423,    4,   63
  391,20140423,    5,   74
  391,20140423,    6,  104
  391,20140423,    7,  118
  391,20140423,    8,  141
  391,20140423,    9,  159
  391,20140423,   10,  178
  391,20140423,   11,  190
  391,20140423,   12,  204
  391,20140423,   13,  216
  391,20140423,   14,  219
  391,20140423,   15,  216
  391,20140423,   16,  214
  391,20140423,   17,  209
  391,20140423,   18,  184
  391,20140423,   19,  157
  391,20140423,   20,  161
  391,20140423,   21,  143
  391,20140423,   22,  119
  391,20140423,   23,  105
  391,20140423,   24,   96
  391,20140424,    1,   87
  391,20140424,    2,   77
  391,20140424,    3,   74
  391,20140424,    4,   71
  391,20140424,    5,   80
  391,20140424,    6,  112
  391,20140424,    7,  138
  391,20140424,    8,  169
  391,20140424,    9,  188
  391,20140424,   10,  207
  391,20140424,   11,  213
  391,20140424,   12,  214
  391,20140424,   13,  209
  391,20140424,   14,  224
  391,20140424,   15,  228
  391,20140424,   16,  204
  391,20140424,   17,  197
  391,20140424,   18,  187
  391,20140424,   19,  162
  391,20140424,   20,  155
  391,20140424,   21,  158
  391,20140424,   22,  136
  391,20140424,   23,  135
  391,20140424,   24,  124
  391,20140425,    1,  123
  391,20140425,    2,  124
  391,20140425,    3,  123
  391,20140425,    4,  116
  391,20140425,    5,  116
  391,20140425,    6,  129
  391,20140425,    7,  145
  391,20140425,    8,  166
  391,20140425,    9,  189
  391,20140425,   10,  204
  391,20140425,   11,  217
  391,20140425,   12,  230
  391,20140425,   13,  235
  391,20140425,   14,  244
  391,20140425,   15,  245
  391,20140425,   16,  239
  391,20140425,   17,  220
  391,20140425,   18,  198
  391,20140425,   19,  189
  391,20140425,   20,  173
  391,20140425,   21,  166
  391,20140425,   22,  155
  391,20140425,   23,  140
  391,20140425,   24,  135
  391,20140426,    1,  131
  391,20140426,    2,  120
  391,20140426,    3,  109
  391,20140426,    4,  102
  391,20140426,    5,  107
  391,20140426,    6,  118
  391,20140426,    7,  127
  391,20140426,    8,  149
  391,20140426,    9,  157
  391,20140426,   10,  166
  391,20140426,   11,  172
  391,20140426,   12,  181
  391,20140426,   13,  180
  391,20140426,   14,  188
  391,20140426,   15,  183
  391,20140426,   16,  176
  391,20140426,   17,  168
  391,20140426,   18,  154
  391,20140426,   19,  148
  391,20140426,   20,  148
  391,20140426,   21,  145
  391,20140426,   22,  141
  391,20140426,   23,  138
  391,20140426,   24,  130
  391,20140427,    1,  120
  391,20140427,    2,  115
  391,20140427,    3,  110
  391,20140427,    4,  106
  391,20140427,    5,  105
  391,20140427,    6,  107
  391,20140427,    7,  105
  391,20140427,    8,  109
  391,20140427,    9,  115
  391,20140427,   10,  120
  391,20140427,   11,  128
  391,20140427,   12,  140
  391,20140427,   13,  150
  391,20140427,   14,  159
  391,20140427,   15,  160
  391,20140427,   16,  153
  391,20140427,   17,  147
  391,20140427,   18,  145
  391,20140427,   19,  131
  391,20140427,   20,  122
  391,20140427,   21,  118
  391,20140427,   22,   98
  391,20140427,   23,   94
  391,20140427,   24,  100
  391,20140428,    1,   94
  391,20140428,    2,   88
  391,20140428,    3,   81
  391,20140428,    4,   86
  391,20140428,    5,   90
  391,20140428,    6,  100
  391,20140428,    7,  113
  391,20140428,    8,  127
  391,20140428,    9,  136
  391,20140428,   10,  156
  391,20140428,   11,  168
  391,20140428,   12,  166
  391,20140428,   13,  173
  391,20140428,   14,  170
  391,20140428,   15,  166
  391,20140428,   16,  166
  391,20140428,   17,  158
  391,20140428,   18,  145
  391,20140428,   19,  134
  391,20140428,   20,  118
  391,20140428,   21,  114
  391,20140428,   22,  120
  391,20140428,   23,  123
  391,20140428,   24,  125
  391,20140429,    1,  125
  391,20140429,    2,  125
  391,20140429,    3,  126
  391,20140429,    4,  125
  391,20140429,    5,  125
  391,20140429,    6,  126
  391,20140429,    7,  130
  391,20140429,    8,  135
  391,20140429,    9,  139
  391,20140429,   10,  140
  391,20140429,   11,  145
  391,20140429,   12,  138
  391,20140429,   13,  135
  391,20140429,   14,  133
  391,20140429,   15,  133
  391,20140429,   16,  127
  391,20140429,   17,  131
  391,20140429,   18,  134
  391,20140429,   19,  130
  391,20140429,   20,  128
  391,20140429,   21,  126
  391,20140429,   22,  125
  391,20140429,   23,  124
  391,20140429,   24,  124
  391,20140430,    1,  123
  391,20140430,    2,  125
  391,20140430,    3,  125
  391,20140430,    4,  124
  391,20140430,    5,  124
  391,20140430,    6,  127
  391,20140430,    7,  129
  391,20140430,    8,  136
  391,20140430,    9,  142
  391,20140430,   10,  148
  391,20140430,   11,  152
  391,20140430,   12,  170
  391,20140430,   13,  176
  391,20140430,   14,  181
  391,20140430,   15,  183
  391,20140430,   16,  174
  391,20140430,   17,  175
  391,20140430,   18,  162
  391,20140430,   19,  140
  391,20140430,   20,  134
  391,20140430,   21,  129
  391,20140430,   22,  118
  391,20140430,   23,  111
  391,20140430,   24,  107
  370,20140401,    1,   91
  370,20140401,    2,   89
  370,20140401,    3,   96
  370,20140401,    4,   97
  370,20140401,    5,   92
  370,20140401,    6,  103
  370,20140401,    7,  130
  370,20140401,    8,  158
  370,20140401,    9,  167
  370,20140401,   10,  182
  370,20140401,   11,  196
  370,20140401,   12,  202
  370,20140401,   13,  206
  370,20140401,   14,  211
  370,20140401,   15,  209
  370,20140401,   16,  201
  370,20140401,   17,  192
  370,20140401,   18,  160
  370,20140401,   19,  142
  370,20140401,   20,  121
  370,20140401,   21,  116
  370,20140401,   22,  104
  370,20140401,   23,   90
  370,20140401,   24,   85
  370,20140402,    1,   94
  370,20140402,    2,  106
  370,20140402,    3,   74
  370,20140402,    4,   68
  370,20140402,    5,   70
  370,20140402,    6,   63
  370,20140402,    7,  128
  370,20140402,    8,  142
  370,20140402,    9,  171
  370,20140402,   10,  188
  370,20140402,   11,  204
  370,20140402,   12,  216
  370,20140402,   13,  210
  370,20140402,   14,  217
  370,20140402,   15,  215
  370,20140402,   16,  219
  370,20140402,   17,  204
  370,20140402,   18,  181
  370,20140402,   19,  143
  370,20140402,   20,  130
  370,20140402,   21,  120
  370,20140402,   22,  115
  370,20140402,   23,  109
  370,20140402,   24,  107
  370,20140403,    1,  102
  370,20140403,    2,   95
  370,20140403,    3,  104
  370,20140403,    4,  100
  370,20140403,    5,   93
  370,20140403,    6,  111
  370,20140403,    7,  138
  370,20140403,    8,  167
  370,20140403,    9,  185
  370,20140403,   10,  211
  370,20140403,   11,  220
  370,20140403,   12,  225
  370,20140403,   13,  232
  370,20140403,   14,  212
  370,20140403,   15,  212
  370,20140403,   16,  210
  370,20140403,   17,  194
  370,20140403,   18,  177
  370,20140403,   19,  168
  370,20140403,   20,  149
  370,20140403,   21,  136
  370,20140403,   22,  139
  370,20140403,   23,  132
  370,20140403,   24,  134
  370,20140404,    1,  133
  370,20140404,    2,  132
  370,20140404,    3,  132
  370,20140404,    4,  127
  370,20140404,    5,  121
  370,20140404,    6,  120
  370,20140404,    7,  127
