# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/klimatologie/onderzoeksgegevens/homogeen_260/index.html> of de Centraal Nederland Temperatuur <http://www.knmi.nl/klimatologie/onderzoeksgegevens/CNT/>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 391:         6.197       51.498      19.50  ARCEN
# 370:         5.377       51.451      22.60  EINDHOVEN
# 331:         4.193       51.480       0.00  THOLEN
# 315:         3.998       51.447       0.00  HANSWEERT
# 324:         4.006       51.596       0.00  STAVENISSE
# 375:         5.707       51.659      22.00  VOLKEL
# 380:         5.762       50.906     114.30  MAASTRICHT
# 240:         4.790       52.318      -3.30  SCHIPHOL
# 286:         7.150       53.196      -0.20  NIEUW BEERTA
# 310:         3.596       51.442       8.00  VLISSINGEN
# 283:         6.657       52.069      29.10  HUPSEL
# 280:         6.585       53.125       5.20  EELDE
# 273:         5.888       52.703      -3.30  MARKNESSE
# 323:         3.884       51.527       1.40  WILHELMINADORP
# 249:         4.979       52.644      -2.40  BERKHOUT
# 377:         5.763       51.198      30.00  ELL
# 316:         3.694       51.657       0.00  SCHAAR
# 313:         3.242       51.505       0.00  VLAKTE V.D. RAAN
# 277:         6.200       53.413       2.90  LAUWERSOOG
# 348:         4.926       51.970      -0.70  CABAUW
# 308:         3.379       51.381       0.00  CADZAND
# 319:         3.861       51.226       1.70  WESTDORPE
# 215:         4.437       52.141      -1.10  VOORSCHOTEN
# 278:         6.259       52.435       3.60  HEINO
# 285:         6.399       53.575       0.00  HUIBERTGAT
# 343:         4.313       51.893       3.50  R'DAM-GEULHAVEN
# 225:         4.555       52.463       4.40  IJMUIDEN
# 330:         4.122       51.992      11.90  HOEK VAN HOLLAND
# 267:         5.384       52.898      -1.30  STAVOREN
# 269:         5.520       52.458      -3.70  LELYSTAD
# 344:         4.447       51.962      -4.30  ROTTERDAM
# 275:         5.873       52.056      48.20  DEELEN
# 235:         4.781       52.928       1.20  DE KOOY
# 257:         4.603       52.506       8.50  WIJK AAN ZEE
# 290:         6.891       52.274      34.80  TWENTHE
# 350:         4.936       51.566      14.90  GILZE-RIJEN
# 251:         5.346       53.392       0.70  HOORN (TERSCHELLING)
# 210:         4.430       52.171      -0.20  VALKENBURG
# 248:         5.174       52.634       0.80  WIJDENES
# 279:         6.574       52.750      15.80  HOOGEVEEN
# 258:         5.401       52.649       7.30  HOUTRIBDIJK
# 356:         5.146       51.859       0.70  HERWIJNEN
# 209:         4.518       52.465       0.00  IJMOND
# 265:         5.274       52.130      13.90  SOESTERBERG
# 312:         3.622       51.768       0.00  OOSTERSCHELDE
# 340:         4.342       51.449      19.20  WOENSDRECHT
# 260:         5.180       52.100       1.90  DE BILT
# 270:         5.752       53.224       1.20  LEEUWARDEN
# 311:         3.672       51.379       0.00  HOOFDPLAAT
# 242:         4.921       53.241      10.80  VLIELAND
# 
# YYYYMMDD = datum (YYYY=jaar,MM=maand,DD=dag); 
# HH       = tijd (HH=uur, UT.12 UT=13 MET, 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT; 
# T        = Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming; 
# 
# STN,YYYYMMDD,   HH,    T
# 
  391,20150206,   15,   22
  391,20150206,   16,   13
  391,20150206,   17,    4
  391,20150206,   18,    1
  391,20150206,   19,   -5
  391,20150206,   20,   -6
  391,20150206,   21,   -9
  391,20150206,   22,  -13
  391,20150206,   23,  -18
  391,20150206,   24,  -23
  391,20150207,    1,  -24
  391,20150207,    2,  -23
  391,20150207,    3,  -25
  391,20150207,    4,  -31
  391,20150207,    5,  -35
  391,20150207,    6,  -35
  391,20150207,    7,  -37
  391,20150207,    8,  -27
  391,20150207,    9,  -10
  391,20150207,   10,   10
  391,20150207,   11,   33
  391,20150207,   12,   35
  391,20150207,   13,   40
  391,20150207,   14,   39
  391,20150207,   15,   35
  391,20150207,   16,   30
  391,20150207,   17,   30
  391,20150207,   18,   30
  391,20150207,   19,   33
  391,20150207,   20,   38
  391,20150207,   21,   39
  391,20150207,   22,   40
  391,20150207,   23,   39
  391,20150207,   24,   40
  391,20150208,    1,   43
  391,20150208,    2,   47
  391,20150208,    3,   44
  391,20150208,    4,   38
  391,20150208,    5,   35
  391,20150208,    6,   40
  391,20150208,    7,   39
  391,20150208,    8,   42
  391,20150208,    9,   43
  391,20150208,   10,   41
  391,20150208,   11,   37
  391,20150208,   12,   42
  391,20150208,   13,   41
  391,20150208,   14,   50
  391,20150208,   15,   54
  391,20150208,   16,   52
  391,20150208,   17,   40
  391,20150208,   18,   25
  391,20150208,   19,   23
  391,20150208,   20,   12
  391,20150208,   21,   28
  391,20150208,   22,   21
  391,20150208,   23,   28
  391,20150208,   24,   32
  391,20150209,    1,   37
  391,20150209,    2,   39
  391,20150209,    3,   39
  391,20150209,    4,   42
  391,20150209,    5,   41
  391,20150209,    6,   40
  391,20150209,    7,   37
  391,20150209,    8,   38
  391,20150209,    9,   42
  391,20150209,   10,   53
  391,20150209,   11,   60
  391,20150209,   12,   64
  391,20150209,   13,   62
  391,20150209,   14,   65
  391,20150209,   15,   60
  391,20150209,   16,   59
  391,20150209,   17,   55
  391,20150209,   18,   54
  391,20150209,   19,   54
  391,20150209,   20,   53
  391,20150209,   21,   52
  391,20150209,   22,   52
  391,20150209,   23,   51
  391,20150209,   24,   51
  391,20150210,    1,   51
  391,20150210,    2,   50
  391,20150210,    3,   50
  391,20150210,    4,   50
  391,20150210,    5,   47
  391,20150210,    6,   47
  391,20150210,    7,   42
  391,20150210,    8,   46
  391,20150210,    9,   54
  391,20150210,   10,   57
  391,20150210,   11,   58
  391,20150210,   12,   62
  391,20150210,   13,   61
  391,20150210,   14,   62
  391,20150210,   15,   64
  391,20150210,   16,   59
  391,20150210,   17,   55
  391,20150210,   18,   51
  391,20150210,   19,   50
  391,20150210,   20,   51
  391,20150210,   21,   51
  391,20150210,   22,   52
  391,20150210,   23,   49
  391,20150210,   24,   50
  391,20150211,    1,   50
  391,20150211,    2,   51
  391,20150211,    3,   51
  391,20150211,    4,   50
  391,20150211,    5,   47
  391,20150211,    6,   43
  391,20150211,    7,   39
  391,20150211,    8,   37
  391,20150211,    9,   37
  391,20150211,   10,   39
  391,20150211,   11,   42
  391,20150211,   12,   46
  391,20150211,   13,   53
  391,20150211,   14,   49
  391,20150211,   15,   48
  391,20150211,   16,   45
  391,20150211,   17,   19
  391,20150211,   18,    2
  391,20150211,   19,   -8
  391,20150211,   20,  -12
  391,20150211,   21,  -15
  391,20150211,   22,  -19
  391,20150211,   23,  -26
  391,20150211,   24,  -28
  391,20150212,    1,  -27
  391,20150212,    2,  -17
  391,20150212,    3,   -3
  391,20150212,    4,  -14
  391,20150212,    5,  -27
  391,20150212,    6,  -32
  391,20150212,    7,  -31
  391,20150212,    8,  -25
  391,20150212,    9,   15
  391,20150212,   10,   33
  391,20150212,   11,   47
  391,20150212,   12,   54
  391,20150212,   13,   65
  391,20150212,   14,   68
  391,20150212,   15,   65
  391,20150212,   16,   55
  391,20150212,   17,   41
  391,20150212,   18,   22
  391,20150212,   19,   22
  391,20150212,   20,   26
  391,20150212,   21,   17
  391,20150212,   22,   14
  391,20150212,   23,   12
  391,20150212,   24,    5
  391,20150213,    1,    5
  391,20150213,    2,   -1
  391,20150213,    3,   -3
  391,20150213,    4,   -3
  391,20150213,    5,   -2
  391,20150213,    6,   -2
  391,20150213,    7,    0
  391,20150213,    8,    7
  391,20150213,    9,   22
  391,20150213,   10,   41
  391,20150213,   11,   54
  391,20150213,   12,   64
  391,20150213,   13,   76
  391,20150213,   14,   80
  391,20150213,   15,   83
  391,20150213,   16,   79
  391,20150213,   17,   69
  391,20150213,   18,   63
  391,20150213,   19,   56
  391,20150213,   20,   50
  391,20150213,   21,   45
  391,20150213,   22,   41
  391,20150213,   23,   37
  391,20150213,   24,   35
  391,20150214,    1,   37
  391,20150214,    2,   37
  391,20150214,    3,   40
  391,20150214,    4,   40
  391,20150214,    5,   42
  391,20150214,    6,   39
  391,20150214,    7,   40
  391,20150214,    8,   44
  391,20150214,    9,   54
  391,20150214,   10,   71
  391,20150214,   11,   81
  391,20150214,   12,   93
  391,20150214,   13,  102
  391,20150214,   14,  104
  391,20150214,   15,  103
  391,20150214,   16,   95
  391,20150214,   17,   82
  391,20150214,   18,   76
  391,20150214,   19,   69
  391,20150214,   20,   64
  391,20150214,   21,   60
  391,20150214,   22,   47
  391,20150214,   23,   31
  391,20150214,   24,   11
  391,20150215,    1,   16
  391,20150215,    2,   12
  391,20150215,    3,    4
  391,20150215,    4,    3
  391,20150215,    5,   -4
  391,20150215,    6,  -13
  391,20150215,    7,   -7
  391,20150215,    8,   17
  391,20150215,    9,   35
  391,20150215,   10,   50
  391,20150215,   11,   55
  391,20150215,   12,   69
  391,20150215,   13,   76
  391,20150215,   14,   79
  391,20150215,   15,   73
  391,20150215,   16,   62
  391,20150215,   17,   41
  391,20150215,   18,   27
  391,20150215,   19,   17
  391,20150215,   20,    9
  391,20150215,   21,   -1
  391,20150215,   22,  -11
  391,20150215,   23,  -21
  391,20150215,   24,  -26
  391,20150216,    1,  -29
  391,20150216,    2,  -26
  391,20150216,    3,  -27
  391,20150216,    4,  -24
  391,20150216,    5,  -11
  391,20150216,    6,  -11
  391,20150216,    7,   -4
  391,20150216,    8,    6
  391,20150216,    9,   20
  391,20150216,   10,   35
  391,20150216,   11,   46
  391,20150216,   12,   55
  391,20150216,   13,   62
  391,20150216,   14,   65
  391,20150216,   15,   66
  391,20150216,   16,   55
  391,20150216,   17,   38
  391,20150216,   18,   32
  391,20150216,   19,   35
  391,20150216,   20,   31
  391,20150216,   21,   20
  391,20150216,   22,   22
  391,20150216,   23,   12
  391,20150216,   24,    0
  391,20150217,    1,   -4
  391,20150217,    2,    4
  391,20150217,    3,    8
  391,20150217,    4,   13
  391,20150217,    5,   15
  391,20150217,    6,   20
  391,20150217,    7,   23
  391,20150217,    8,   26
  391,20150217,    9,   30
  391,20150217,   10,   35
  391,20150217,   11,   45
  391,20150217,   12,   46
  391,20150217,   13,   49
  391,20150217,   14,   54
  391,20150217,   15,   62
  391,20150217,   16,   62
  391,20150217,   17,   60
  391,20150217,   18,   57
  391,20150217,   19,   37
  391,20150217,   20,   14
  391,20150217,   21,    8
  391,20150217,   22,   -8
  391,20150217,   23,  -17
  391,20150217,   24,  -21
  391,20150218,    1,  -30
  391,20150218,    2,  -32
  391,20150218,    3,  -32
  391,20150218,    4,  -27
  391,20150218,    5,  -23
  391,20150218,    6,  -20
  391,20150218,    7,  -17
  391,20150218,    8,   -8
  391,20150218,    9,    2
  391,20150218,   10,   12
  391,20150218,   11,   23
  391,20150218,   12,   21
  391,20150218,   13,   23
  391,20150218,   14,   29
  391,20150218,   15,   30
  391,20150218,   16,   32
  391,20150218,   17,   23
  391,20150218,   18,   25
  391,20150218,   19,   24
  391,20150218,   20,   22
  391,20150218,   21,   19
  391,20150218,   22,   16
  391,20150218,   23,    4
  391,20150218,   24,   -7
  391,20150219,    1,  -11
  391,20150219,    2,  -11
  391,20150219,    3,   -6
  391,20150219,    4,   -1
  391,20150219,    5,   -2
  391,20150219,    6,    2
  391,20150219,    7,    2
  391,20150219,    8,   14
  391,20150219,    9,   26
  391,20150219,   10,   36
  391,20150219,   11,   39
  391,20150219,   12,   46
  391,20150219,   13,   60
  391,20150219,   14,   64
  391,20150219,   15,   67
  391,20150219,   16,   61
  391,20150219,   17,   51
  391,20150219,   18,   50
  391,20150219,   19,   44
  391,20150219,   20,   37
  391,20150219,   21,   33
  391,20150219,   22,   33
  391,20150219,   23,   32
  391,20150219,   24,   24
  391,20150220,    1,   30
  391,20150220,    2,   43
  391,20150220,    3,   42
  391,20150220,    4,   43
  391,20150220,    5,   51
  391,20150220,    6,   53
  391,20150220,    7,   54
  391,20150220,    8,   55
  391,20150220,    9,   60
  391,20150220,   10,   64
  391,20150220,   11,   67
  391,20150220,   12,   67
  391,20150220,   13,   68
  391,20150220,   14,   64
  391,20150220,   15,   63
  391,20150220,   16,   62
  391,20150220,   17,   60
  391,20150220,   18,   62
  391,20150220,   19,   63
  391,20150220,   20,   62
  391,20150220,   21,   61
  391,20150220,   22,   59
  391,20150220,   23,   56
  391,20150220,   24,   56
  391,20150221,    1,   55
  391,20150221,    2,   55
  391,20150221,    3,   55
  391,20150221,    4,   34
  391,20150221,    5,   29
  391,20150221,    6,   26
  391,20150221,    7,   28
  391,20150221,    8,   31
  391,20150221,    9,   43
  391,20150221,   10,   47
  391,20150221,   11,   57
  391,20150221,   12,   61
  391,20150221,   13,   70
  391,20150221,   14,   27
  391,20150221,   15,   37
  391,20150221,   16,   45
  391,20150221,   17,   36
  391,20150221,   18,   35
  391,20150221,   19,   25
  391,20150221,   20,   23
  391,20150221,   21,   18
  391,20150221,   22,   18
  391,20150221,   23,   16
  391,20150221,   24,    9
  391,20150222,    1,    1
  391,20150222,    2,   -1
  391,20150222,    3,    4
  391,20150222,    4,    4
  391,20150222,    5,    2
  391,20150222,    6,    4
  391,20150222,    7,    0
  391,20150222,    8,    3
  391,20150222,    9,   12
  391,20150222,   10,   17
  391,20150222,   11,   20
  391,20150222,   12,   32
  391,20150222,   13,   40
  391,20150222,   14,   57
  391,20150222,   15,   59
  391,20150222,   16,   51
  391,20150222,   17,   38
  391,20150222,   18,   32
  391,20150222,   19,   35
  391,20150222,   20,   34
  391,20150222,   21,   33
  391,20150222,   22,   40
  391,20150222,   23,   44
  391,20150222,   24,   27
  391,20150223,    1,   25
  391,20150223,    2,   21
  391,20150223,    3,   17
  391,20150223,    4,   29
  391,20150223,    5,   33
  391,20150223,    6,   36
  391,20150223,    7,   34
  391,20150223,    8,   36
  391,20150223,    9,   41
  391,20150223,   10,   43
  391,20150223,   11,   55
  391,20150223,   12,   72
  391,20150223,   13,   85
  391,20150223,   14,   86
  391,20150223,   15,   81
  391,20150223,   16,   80
  391,20150223,   17,   50
  391,20150223,   18,   43
  391,20150223,   19,   47
  391,20150223,   20,   46
  391,20150223,   21,   40
  391,20150223,   22,   37
  391,20150223,   23,   34
  391,20150223,   24,   32
  391,20150224,    1,   37
  391,20150224,    2,   35
  391,20150224,    3,   34
  391,20150224,    4,   33
  391,20150224,    5,   38
  391,20150224,    6,   40
  391,20150224,    7,   44
  391,20150224,    8,   47
  391,20150224,    9,   49
  391,20150224,   10,   64
  391,20150224,   11,   62
  391,20150224,   12,   52
  391,20150224,   13,   58
  391,20150224,   14,   68
  391,20150224,   15,   68
  391,20150224,   16,   67
  391,20150224,   17,   50
  391,20150224,   18,   53
  391,20150224,   19,   29
  391,20150224,   20,   36
  391,20150224,   21,   43
  391,20150224,   22,   40
  391,20150224,   23,   34
  391,20150224,   24,   28
  391,20150225,    1,   20
  391,20150225,    2,   17
  391,20150225,    3,   17
  391,20150225,    4,   13
  391,20150225,    5,    6
  391,20150225,    6,    7
  391,20150225,    7,    9
  391,20150225,    8,   24
  391,20150225,    9,   45
  391,20150225,   10,   55
  391,20150225,   11,   76
  391,20150225,   12,   76
  391,20150225,   13,   76
  391,20150225,   14,   65
  391,20150225,   15,   62
  391,20150225,   16,   60
  391,20150225,   17,   55
  391,20150225,   18,   47
  391,20150225,   19,   45
  391,20150225,   20,   44
  391,20150225,   21,   45
  391,20150225,   22,   44
  391,20150225,   23,   42
  391,20150225,   24,   41
  391,20150226,    1,   43
  391,20150226,    2,   45
  391,20150226,    3,   44
  391,20150226,    4,   46
  391,20150226,    5,   46
  391,20150226,    6,   47
  391,20150226,    7,   45
  391,20150226,    8,   53
  391,20150226,    9,   57
  391,20150226,   10,   70
  391,20150226,   11,   92
  391,20150226,   12,  100
  391,20150226,   13,  100
  391,20150226,   14,  100
  391,20150226,   15,   93
  391,20150226,   16,   92
  391,20150226,   17,   73
  391,20150226,   18,   70
  391,20150226,   19,   69
  391,20150226,   20,   68
  391,20150226,   21,   67
  391,20150226,   22,   66
  391,20150226,   23,   65
  391,20150226,   24,   64
  391,20150227,    1,   67
  391,20150227,    2,   55
  391,20150227,    3,   51
  391,20150227,    4,   45
  391,20150227,    5,   42
  391,20150227,    6,   50
  391,20150227,    7,   50
  391,20150227,    8,   51
  391,20150227,    9,   54
  391,20150227,   10,   55
  391,20150227,   11,   66
  391,20150227,   12,   71
  391,20150227,   13,   70
  391,20150227,   14,   82
  391,20150227,   15,   74
  391,20150227,   16,   73
  391,20150227,   17,   56
  391,20150227,   18,   46
  391,20150227,   19,   33
  391,20150227,   20,   20
  391,20150227,   21,    7
  391,20150227,   22,   -8
  391,20150227,   23,   -7
  391,20150227,   24,   -8
  391,20150228,    1,   -8
  391,20150228,    2,  -13
  391,20150228,    3,  -11
  391,20150228,    4,   -9
  391,20150228,    5,  -12
  391,20150228,    6,  -11
  391,20150228,    7,   -4
  391,20150228,    8,   17
  391,20150228,    9,   31
  391,20150228,   10,   48
  391,20150228,   11,   67
  391,20150228,   12,   74
  391,20150228,   13,   76
  391,20150228,   14,   92
  391,20150228,   15,   93
  391,20150228,   16,   87
  391,20150228,   17,   73
  391,20150228,   18,   72
  391,20150228,   19,   66
  391,20150228,   20,   67
  391,20150228,   21,   67
  391,20150228,   22,   70
  391,20150228,   23,   71
  391,20150228,   24,   71
  370,20150201,    1,    2
  370,20150201,    2,    4
  370,20150201,    3,    5
  370,20150201,    4,    7
  370,20150201,    5,    9
  370,20150201,    6,   11
  370,20150201,    7,   17
  370,20150201,    8,   17
  370,20150201,    9,   24
  370,20150201,   10,   32
  370,20150201,   11,   34
  370,20150201,   12,   32
  370,20150201,   13,   34
  370,20150201,   14,   32
  370,20150201,   15,   34
  370,20150201,   16,   33
  370,20150201,   17,   28
  370,20150201,   18,   24
  370,20150201,   19,   21
  370,20150201,   20,   18
  370,20150201,   21,   14
  370,20150201,   22,   21
  370,20150201,   23,   23
  370,20150201,   24,   22
  370,20150202,    1,   16
  370,20150202,    2,   21
  370,20150202,    3,   15
  370,20150202,    4,   15
  370,20150202,    5,   10
  370,20150202,    6,    5
  370,20150202,    7,    7
  370,20150202,    8,    8
  370,20150202,    9,   13
  370,20150202,   10,    9
  370,20150202,   11,   20
  370,20150202,   12,   21
  370,20150202,   13,   22
  370,20150202,   14,    4
  370,20150202,   15,    8
  370,20150202,   16,   11
  370,20150202,   17,    9
  370,20150202,   18,    2
  370,20150202,   19,   -1
  370,20150202,   20,   -4
  370,20150202,   21,    3
  370,20150202,   22,    5
  370,20150202,   23,    5
  370,20150202,   24,    6
  370,20150203,    1,    6
  370,20150203,    2,   -2
  370,20150203,    3,    0
  370,20150203,    4,   -2
  370,20150203,    5,  -17
  370,20150203,    6,   -6
  370,20150203,    7,   -2
  370,20150203,    8,    1
  370,20150203,    9,    1
  370,20150203,   10,   11
  370,20150203,   11,   16
  370,20150203,   12,   26
  370,20150203,   13,   32
  370,20150203,   14,   37
  370,20150203,   15,   44
  370,20150203,   16,   37
  370,20150203,   17,   24
  370,20150203,   18,   13
  370,20150203,   19,    4
  370,20150203,   20,    3
  370,20150203,   21,    8
  370,20150203,   22,  -12
  370,20150203,   23,  -20
  370,20150203,   24,  -25
  370,20150204,    1,  -24
  370,20150204,    2,  -12
  370,20150204,    3,  -32
  370,20150204,    4,  -28
  370,20150204,    5,  -34
  370,20150204,    6,  -46
  370,20150204,    7,  -29
  370,20150204,    8,  -17
  370,20150204,    9,   -2
  370,20150204,   10,   20
  370,20150204,   11,   38
  370,20150204,   12,   37
  370,20150204,   13,   41
  370,20150204,   14,   46
  370,20150204,   15,   47
  370,20150204,   16,   39
  370,20150204,   17,    8
  370,20150204,   18,    5
  370,20150204,   19,    3
  370,20150204,   20,  -11
  370,20150204,   21,  -22
  370,20150204,   22,  -29
  370,20150204,   23,  -33
  370,20150204,   24,  -39
  370,20150205,    1,  -55
  370,20150205,    2,  -44
  370,20150205,    3,  -28
  370,20150205,    4,  -20
  370,20150205,    5,  -19
  370,20150205,    6,  -24
  370,20150205,    7,  -25
  370,20150205,    8,  -16
  370,20150205,    9,  -15
  370,20150205,   10,   -4
  370,20150205,   11,    0
  370,20150205,   12,    2
  370,20150205,   13,    5
  370,20150205,   14,    3
  370,20150205,   15,    3
  370,20150205,   16,    2
  370,20150205,   17,    1
  370,20150205,   18,   -7
  370,20150205,   19,   -7
