# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/klimatologie/onderzoeksgegevens/homogeen_260/index.html> of de Centraal Nederland Temperatuur <http://www.knmi.nl/klimatologie/onderzoeksgegevens/CNT/>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 391:         6.197       51.498      19.50  ARCEN
# 370:         5.377       51.451      22.60  EINDHOVEN
# 331:         4.193       51.480       0.00  THOLEN
# 315:         3.998       51.447       0.00  HANSWEERT
# 324:         4.006       51.596       0.00  STAVENISSE
# 375:         5.707       51.659      22.00  VOLKEL
# 380:         5.762       50.906     114.30  MAASTRICHT
# 240:         4.790       52.318      -3.30  SCHIPHOL
# 286:         7.150       53.196      -0.20  NIEUW BEERTA
# 310:         3.596       51.442       8.00  VLISSINGEN
# 283:         6.657       52.069      29.10  HUPSEL
# 280:         6.585       53.125       5.20  EELDE
# 273:         5.888       52.703      -3.30  MARKNESSE
# 323:         3.884       51.527       1.40  WILHELMINADORP
# 249:         4.979       52.644      -2.40  BERKHOUT
# 377:         5.763       51.198      30.00  ELL
# 316:         3.694       51.657       0.00  SCHAAR
# 313:         3.242       51.505       0.00  VLAKTE V.D. RAAN
# 277:         6.200       53.413       2.90  LAUWERSOOG
# 348:         4.926       51.970      -0.70  CABAUW
# 308:         3.379       51.381       0.00  CADZAND
# 319:         3.861       51.226       1.70  WESTDORPE
# 215:         4.437       52.141      -1.10  VOORSCHOTEN
# 278:         6.259       52.435       3.60  HEINO
# 285:         6.399       53.575       0.00  HUIBERTGAT
# 343:         4.313       51.893       3.50  R'DAM-GEULHAVEN
# 225:         4.555       52.463       4.40  IJMUIDEN
# 330:         4.122       51.992      11.90  HOEK VAN HOLLAND
# 267:         5.384       52.898      -1.30  STAVOREN
# 269:         5.520       52.458      -3.70  LELYSTAD
# 344:         4.447       51.962      -4.30  ROTTERDAM
# 275:         5.873       52.056      48.20  DEELEN
# 235:         4.781       52.928       1.20  DE KOOY
# 257:         4.603       52.506       8.50  WIJK AAN ZEE
# 290:         6.891       52.274      34.80  TWENTHE
# 350:         4.936       51.566      14.90  GILZE-RIJEN
# 251:         5.346       53.392       0.70  HOORN (TERSCHELLING)
# 210:         4.430       52.171      -0.20  VALKENBURG
# 248:         5.174       52.634       0.80  WIJDENES
# 279:         6.574       52.750      15.80  HOOGEVEEN
# 258:         5.401       52.649       7.30  HOUTRIBDIJK
# 356:         5.146       51.859       0.70  HERWIJNEN
# 209:         4.518       52.465       0.00  IJMOND
# 265:         5.274       52.130      13.90  SOESTERBERG
# 312:         3.622       51.768       0.00  OOSTERSCHELDE
# 340:         4.342       51.449      19.20  WOENSDRECHT
# 260:         5.180       52.100       1.90  DE BILT
# 270:         5.752       53.224       1.20  LEEUWARDEN
# 311:         3.672       51.379       0.00  HOOFDPLAAT
# 242:         4.921       53.241      10.80  VLIELAND
# 
# YYYYMMDD = datum (YYYY=jaar,MM=maand,DD=dag); 
# HH       = tijd (HH=uur, UT.12 UT=13 MET, 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT; 
# T        = Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming; 
# 
# STN,YYYYMMDD,   HH,    T
# 
  391,20091107,   20,   64
  391,20091107,   21,   62
  391,20091107,   22,   59
  391,20091107,   23,   57
  391,20091107,   24,   50
  391,20091108,    1,   42
  391,20091108,    2,   32
  391,20091108,    3,   29
  391,20091108,    4,   25
  391,20091108,    5,   23
  391,20091108,    6,   19
  391,20091108,    7,   28
  391,20091108,    8,   36
  391,20091108,    9,   58
  391,20091108,   10,   69
  391,20091108,   11,   85
  391,20091108,   12,   91
  391,20091108,   13,   93
  391,20091108,   14,   94
  391,20091108,   15,   89
  391,20091108,   16,   74
  391,20091108,   17,   58
  391,20091108,   18,   61
  391,20091108,   19,   62
  391,20091108,   20,   63
  391,20091108,   21,   62
  391,20091108,   22,   62
  391,20091108,   23,   63
  391,20091108,   24,   60
  391,20091109,    1,   59
  391,20091109,    2,   62
  391,20091109,    3,   61
  391,20091109,    4,   60
  391,20091109,    5,   65
  391,20091109,    6,   66
  391,20091109,    7,   66
  391,20091109,    8,   66
  391,20091109,    9,   66
  391,20091109,   10,   62
  391,20091109,   11,   68
  391,20091109,   12,   71
  391,20091109,   13,   71
  391,20091109,   14,   74
  391,20091109,   15,   74
  391,20091109,   16,   76
  391,20091109,   17,   74
  391,20091109,   18,   71
  391,20091109,   19,   71
  391,20091109,   20,   71
  391,20091109,   21,   69
  391,20091109,   22,   68
  391,20091109,   23,   67
  391,20091109,   24,   66
  391,20091110,    1,   63
  391,20091110,    2,   63
  391,20091110,    3,   61
  391,20091110,    4,   60
  391,20091110,    5,   58
  391,20091110,    6,   58
  391,20091110,    7,   60
  391,20091110,    8,   63
  391,20091110,    9,   66
  391,20091110,   10,   73
  391,20091110,   11,   83
  391,20091110,   12,   82
  391,20091110,   13,   85
  391,20091110,   14,   87
  391,20091110,   15,   86
  391,20091110,   16,   84
  391,20091110,   17,   81
  391,20091110,   18,   75
  391,20091110,   19,   75
  391,20091110,   20,   75
  391,20091110,   21,   73
  391,20091110,   22,   73
  391,20091110,   23,   70
  391,20091110,   24,   65
  391,20091111,    1,   62
  391,20091111,    2,   58
  391,20091111,    3,   57
  391,20091111,    4,   59
  391,20091111,    5,   60
  391,20091111,    6,   56
  391,20091111,    7,   57
  391,20091111,    8,   66
  391,20091111,    9,   77
  391,20091111,   10,   86
  391,20091111,   11,   84
  391,20091111,   12,   85
  391,20091111,   13,   93
  391,20091111,   14,   96
  391,20091111,   15,   93
  391,20091111,   16,   85
  391,20091111,   17,   82
  391,20091111,   18,   82
  391,20091111,   19,   81
  391,20091111,   20,   77
  391,20091111,   21,   69
  391,20091111,   22,   51
  391,20091111,   23,   33
  391,20091111,   24,   30
  391,20091112,    1,   13
  391,20091112,    2,   32
  391,20091112,    3,   33
  391,20091112,    4,   38
  391,20091112,    5,   44
  391,20091112,    6,   42
  391,20091112,    7,   43
  391,20091112,    8,   46
  391,20091112,    9,   56
  391,20091112,   10,   64
  391,20091112,   11,   79
  391,20091112,   12,   97
  391,20091112,   13,  103
  391,20091112,   14,  107
  391,20091112,   15,  110
  391,20091112,   16,  104
  391,20091112,   17,   93
  391,20091112,   18,   93
  391,20091112,   19,   93
  391,20091112,   20,   91
  391,20091112,   21,   87
  391,20091112,   22,   86
  391,20091112,   23,   89
  391,20091112,   24,   89
  391,20091113,    1,   88
  391,20091113,    2,   93
  391,20091113,    3,  100
  391,20091113,    4,  103
  391,20091113,    5,  124
  391,20091113,    6,  125
  391,20091113,    7,  120
  391,20091113,    8,  123
  391,20091113,    9,  131
  391,20091113,   10,  135
  391,20091113,   11,  150
  391,20091113,   12,  160
  391,20091113,   13,  164
  391,20091113,   14,  168
  391,20091113,   15,  161
  391,20091113,   16,  156
  391,20091113,   17,  161
  391,20091113,   18,  157
  391,20091113,   19,  152
  391,20091113,   20,  145
  391,20091113,   21,  144
  391,20091113,   22,  119
  391,20091113,   23,  121
  391,20091113,   24,  119
  391,20091114,    1,  118
  391,20091114,    2,  119
  391,20091114,    3,  123
  391,20091114,    4,  124
  391,20091114,    5,  127
  391,20091114,    6,  127
  391,20091114,    7,  132
  391,20091114,    8,  140
  391,20091114,    9,  139
  391,20091114,   10,  147
  391,20091114,   11,  121
  391,20091114,   12,  119
  391,20091114,   13,  132
  391,20091114,   14,  134
  391,20091114,   15,  128
  391,20091114,   16,  122
  391,20091114,   17,  121
  391,20091114,   18,  125
  391,20091114,   19,  129
  391,20091114,   20,  131
  391,20091114,   21,  132
  391,20091114,   22,  132
  391,20091114,   23,  131
  391,20091114,   24,  114
  391,20091115,    1,  110
  391,20091115,    2,  100
  391,20091115,    3,  104
  391,20091115,    4,  110
  391,20091115,    5,   98
  391,20091115,    6,   99
  391,20091115,    7,  105
  391,20091115,    8,  109
  391,20091115,    9,  115
  391,20091115,   10,  106
  391,20091115,   11,  108
  391,20091115,   12,  105
  391,20091115,   13,  108
  391,20091115,   14,  111
  391,20091115,   15,  112
  391,20091115,   16,  110
  391,20091115,   17,  107
  391,20091115,   18,  100
  391,20091115,   19,   96
  391,20091115,   20,   83
  391,20091115,   21,   75
  391,20091115,   22,   82
  391,20091115,   23,   84
  391,20091115,   24,   72
  391,20091116,    1,   69
  391,20091116,    2,   72
  391,20091116,    3,   76
  391,20091116,    4,   78
  391,20091116,    5,   80
  391,20091116,    6,   84
  391,20091116,    7,   88
  391,20091116,    8,   95
  391,20091116,    9,   97
  391,20091116,   10,  106
  391,20091116,   11,  114
  391,20091116,   12,  128
  391,20091116,   13,  140
  391,20091116,   14,  153
  391,20091116,   15,  153
  391,20091116,   16,  149
  391,20091116,   17,  134
  391,20091116,   18,  130
  391,20091116,   19,  117
  391,20091116,   20,  111
  391,20091116,   21,  108
  391,20091116,   22,  105
  391,20091116,   23,  101
  391,20091116,   24,  106
  391,20091117,    1,  110
  391,20091117,    2,  109
  391,20091117,    3,  110
  391,20091117,    4,  111
  391,20091117,    5,  111
  391,20091117,    6,  108
  391,20091117,    7,  107
  391,20091117,    8,  109
  391,20091117,    9,  115
  391,20091117,   10,  121
  391,20091117,   11,  122
  391,20091117,   12,  123
  391,20091117,   13,  124
  391,20091117,   14,  122
  391,20091117,   15,  118
  391,20091117,   16,  112
  391,20091117,   17,  104
  391,20091117,   18,   99
  391,20091117,   19,   93
  391,20091117,   20,   93
  391,20091117,   21,   93
  391,20091117,   22,   90
  391,20091117,   23,   89
  391,20091117,   24,   92
  391,20091118,    1,   95
  391,20091118,    2,   91
  391,20091118,    3,   88
  391,20091118,    4,   92
  391,20091118,    5,   90
  391,20091118,    6,   89
  391,20091118,    7,   93
  391,20091118,    8,  101
  391,20091118,    9,  104
  391,20091118,   10,  114
  391,20091118,   11,  119
  391,20091118,   12,  120
  391,20091118,   13,  124
  391,20091118,   14,  125
  391,20091118,   15,  123
  391,20091118,   16,  118
  391,20091118,   17,  124
  391,20091118,   18,  130
  391,20091118,   19,  129
  391,20091118,   20,  126
  391,20091118,   21,  121
  391,20091118,   22,  125
  391,20091118,   23,  124
  391,20091118,   24,  119
  391,20091119,    1,  112
  391,20091119,    2,  105
  391,20091119,    3,  103
  391,20091119,    4,  100
  391,20091119,    5,  100
  391,20091119,    6,   99
  391,20091119,    7,   97
  391,20091119,    8,   93
  391,20091119,    9,  105
  391,20091119,   10,  118
  391,20091119,   11,  122
  391,20091119,   12,  127
  391,20091119,   13,  141
  391,20091119,   14,  133
  391,20091119,   15,  127
  391,20091119,   16,  117
  391,20091119,   17,   98
  391,20091119,   18,  105
  391,20091119,   19,   95
  391,20091119,   20,  103
  391,20091119,   21,   92
  391,20091119,   22,   94
  391,20091119,   23,   91
  391,20091119,   24,   87
  391,20091120,    1,   85
  391,20091120,    2,   82
  391,20091120,    3,   89
  391,20091120,    4,   87
  391,20091120,    5,   90
  391,20091120,    6,   88
  391,20091120,    7,   81
  391,20091120,    8,   97
  391,20091120,    9,  116
  391,20091120,   10,  133
  391,20091120,   11,  149
  391,20091120,   12,  161
  391,20091120,   13,  164
  391,20091120,   14,  160
  391,20091120,   15,  159
  391,20091120,   16,  156
  391,20091120,   17,  156
  391,20091120,   18,  153
  391,20091120,   19,  147
  391,20091120,   20,  140
  391,20091120,   21,  127
  391,20091120,   22,  127
  391,20091120,   23,  128
  391,20091120,   24,  124
  391,20091121,    1,  122
  391,20091121,    2,  113
  391,20091121,    3,  120
  391,20091121,    4,  116
  391,20091121,    5,  117
  391,20091121,    6,  118
  391,20091121,    7,  109
  391,20091121,    8,  115
  391,20091121,    9,  133
  391,20091121,   10,  149
  391,20091121,   11,  157
  391,20091121,   12,  155
  391,20091121,   13,  155
  391,20091121,   14,  147
  391,20091121,   15,  139
  391,20091121,   16,  140
  391,20091121,   17,  143
  391,20091121,   18,  142
  391,20091121,   19,  140
  391,20091121,   20,  140
  391,20091121,   21,  126
  391,20091121,   22,  126
  391,20091121,   23,  123
  391,20091121,   24,  126
  391,20091122,    1,  127
  391,20091122,    2,  126
  391,20091122,    3,  139
  391,20091122,    4,  136
  391,20091122,    5,  124
  391,20091122,    6,  128
  391,20091122,    7,  125
  391,20091122,    8,  120
  391,20091122,    9,  122
  391,20091122,   10,  126
  391,20091122,   11,  130
  391,20091122,   12,  135
  391,20091122,   13,  133
  391,20091122,   14,  132
  391,20091122,   15,  129
  391,20091122,   16,  122
  391,20091122,   17,  125
  391,20091122,   18,   88
  391,20091122,   19,   86
  391,20091122,   20,   92
  391,20091122,   21,   96
  391,20091122,   22,   96
  391,20091122,   23,   96
  391,20091122,   24,   99
  391,20091123,    1,  100
  391,20091123,    2,   98
  391,20091123,    3,   90
  391,20091123,    4,   94
  391,20091123,    5,   88
  391,20091123,    6,   88
  391,20091123,    7,   94
  391,20091123,    8,   95
  391,20091123,    9,   90
  391,20091123,   10,   88
  391,20091123,   11,   90
  391,20091123,   12,   96
  391,20091123,   13,  102
  391,20091123,   14,  110
  391,20091123,   15,  118
  391,20091123,   16,  118
  391,20091123,   17,  117
  391,20091123,   18,  116
  391,20091123,   19,  116
  391,20091123,   20,  117
  391,20091123,   21,  106
  391,20091123,   22,  109
  391,20091123,   23,  102
  391,20091123,   24,  107
  391,20091124,    1,   97
  391,20091124,    2,  104
  391,20091124,    3,   98
  391,20091124,    4,   96
  391,20091124,    5,   89
  391,20091124,    6,   97
  391,20091124,    7,   94
  391,20091124,    8,   88
  391,20091124,    9,   98
  391,20091124,   10,  110
  391,20091124,   11,  102
  391,20091124,   12,  115
  391,20091124,   13,  137
  391,20091124,   14,  143
  391,20091124,   15,  130
  391,20091124,   16,  128
  391,20091124,   17,  130
  391,20091124,   18,  133
  391,20091124,   19,  132
  391,20091124,   20,  131
  391,20091124,   21,  132
  391,20091124,   22,  132
  391,20091124,   23,  125
  391,20091124,   24,  130
  391,20091125,    1,  130
  391,20091125,    2,  128
  391,20091125,    3,  131
  391,20091125,    4,  129
  391,20091125,    5,  128
  391,20091125,    6,  123
  391,20091125,    7,  117
  391,20091125,    8,  119
  391,20091125,    9,  125
  391,20091125,   10,  128
  391,20091125,   11,  128
  391,20091125,   12,  124
  391,20091125,   13,  123
  391,20091125,   14,  117
  391,20091125,   15,  106
  391,20091125,   16,  105
  391,20091125,   17,   97
  391,20091125,   18,   98
  391,20091125,   19,   94
  391,20091125,   20,   98
  391,20091125,   21,   94
  391,20091125,   22,   89
  391,20091125,   23,   86
  391,20091125,   24,   91
  391,20091126,    1,   90
  391,20091126,    2,   86
  391,20091126,    3,   85
  391,20091126,    4,   84
  391,20091126,    5,   90
  391,20091126,    6,   92
  391,20091126,    7,   94
  391,20091126,    8,   94
  391,20091126,    9,   97
  391,20091126,   10,  102
  391,20091126,   11,  101
  391,20091126,   12,  106
  391,20091126,   13,   95
  391,20091126,   14,  106
  391,20091126,   15,  104
  391,20091126,   16,   58
  391,20091126,   17,   64
  391,20091126,   18,   80
  391,20091126,   19,   69
  391,20091126,   20,   72
  391,20091126,   21,   72
  391,20091126,   22,   84
  391,20091126,   23,   65
  391,20091126,   24,   57
  391,20091127,    1,   58
  391,20091127,    2,   69
  391,20091127,    3,   66
  391,20091127,    4,   69
  391,20091127,    5,   77
  391,20091127,    6,   81
  391,20091127,    7,   63
  391,20091127,    8,   78
  391,20091127,    9,   68
  391,20091127,   10,   75
  391,20091127,   11,   83
  391,20091127,   12,   87
  391,20091127,   13,   89
  391,20091127,   14,   75
  391,20091127,   15,   75
  391,20091127,   16,   76
  391,20091127,   17,   85
  391,20091127,   18,   84
  391,20091127,   19,   77
  391,20091127,   20,   73
  391,20091127,   21,   75
  391,20091127,   22,   78
  391,20091127,   23,   79
  391,20091127,   24,   81
  391,20091128,    1,   79
  391,20091128,    2,   79
  391,20091128,    3,   78
  391,20091128,    4,   78
  391,20091128,    5,   74
  391,20091128,    6,   74
  391,20091128,    7,   74
  391,20091128,    8,   86
  391,20091128,    9,   78
  391,20091128,   10,   81
  391,20091128,   11,   86
  391,20091128,   12,   91
  391,20091128,   13,   97
  391,20091128,   14,   96
  391,20091128,   15,   94
  391,20091128,   16,   68
  391,20091128,   17,   69
  391,20091128,   18,   88
  391,20091128,   19,   95
  391,20091128,   20,   95
  391,20091128,   21,   90
  391,20091128,   22,   90
  391,20091128,   23,   94
  391,20091128,   24,   99
  391,20091129,    1,  103
  391,20091129,    2,  101
  391,20091129,    3,  104
  391,20091129,    4,  107
  391,20091129,    5,  108
  391,20091129,    6,  106
  391,20091129,    7,  104
  391,20091129,    8,  103
  391,20091129,    9,  103
  391,20091129,   10,  105
  391,20091129,   11,  104
  391,20091129,   12,  117
  391,20091129,   13,  114
  391,20091129,   14,  111
  391,20091129,   15,  109
  391,20091129,   16,  102
  391,20091129,   17,  103
  391,20091129,   18,   98
  391,20091129,   19,   95
  391,20091129,   20,   93
  391,20091129,   21,   90
  391,20091129,   22,   89
  391,20091129,   23,   85
  391,20091129,   24,   79
  391,20091130,    1,   76
  391,20091130,    2,   68
  391,20091130,    3,   66
  391,20091130,    4,   57
  391,20091130,    5,   48
  391,20091130,    6,   43
  391,20091130,    7,   39
  391,20091130,    8,   35
  391,20091130,    9,   60
  391,20091130,   10,   72
  391,20091130,   11,   83
  391,20091130,   12,   88
  391,20091130,   13,   91
  391,20091130,   14,   86
  391,20091130,   15,   75
  391,20091130,   16,   60
  391,20091130,   17,   65
  391,20091130,   18,   55
  391,20091130,   19,   39
  391,20091130,   20,   26
  391,20091130,   21,   18
  391,20091130,   22,   18
  391,20091130,   23,    9
  391,20091130,   24,    1
  370,20091101,    1,  114
  370,20091101,    2,  114
  370,20091101,    3,  115
  370,20091101,    4,  115
  370,20091101,    5,  115
  370,20091101,    6,  115
  370,20091101,    7,  115
  370,20091101,    8,  116
  370,20091101,    9,  127
  370,20091101,   10,  142
  370,20091101,   11,  144
  370,20091101,   12,  151
  370,20091101,   13,  156
  370,20091101,   14,  158
  370,20091101,   15,  149
  370,20091101,   16,  147
  370,20091101,   17,  150
  370,20091101,   18,  151
  370,20091101,   19,  152
  370,20091101,   20,  152
  370,20091101,   21,  144
  370,20091101,   22,  138
  370,20091101,   23,  131
  370,20091101,   24,  126
  370,20091102,    1,  118
  370,20091102,    2,  115
  370,20091102,    3,  105
  370,20091102,    4,  103
  370,20091102,    5,   97
  370,20091102,    6,   96
  370,20091102,    7,   97
  370,20091102,    8,  103
  370,20091102,    9,  112
  370,20091102,   10,  112
  370,20091102,   11,  122
  370,20091102,   12,  121
  370,20091102,   13,  117
  370,20091102,   14,  120
  370,20091102,   15,  110
  370,20091102,   16,   93
  370,20091102,   17,   83
  370,20091102,   18,   70
  370,20091102,   19,   59
  370,20091102,   20,   68
  370,20091102,   21,   52
  370,20091102,   22,   55
  370,20091102,   23,   47
  370,20091102,   24,   42
  370,20091103,    1,   43
  370,20091103,    2,   40
  370,20091103,    3,   42
  370,20091103,    4,   44
  370,20091103,    5,   44
  370,20091103,    6,   46
  370,20091103,    7,   41
  370,20091103,    8,   59
  370,20091103,    9,   80
  370,20091103,   10,   94
  370,20091103,   11,  103
  370,20091103,   12,  104
  370,20091103,   13,  105
  370,20091103,   14,   94
  370,20091103,   15,   95
  370,20091103,   16,   92
  370,20091103,   17,   89
  370,20091103,   18,   90
  370,20091103,   19,   94
  370,20091103,   20,  101
  370,20091103,   21,  108
  370,20091103,   22,  103
  370,20091103,   23,  103
  370,20091103,   24,   90
  370,20091104,    1,   80
  370,20091104,    2,   75
  370,20091104,    3,   71
  370,20091104,    4,   71
  370,20091104,    5,   70
  370,20091104,    6,   78
  370,20091104,    7,   76
