# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/klimatologie/onderzoeksgegevens/homogeen_260/index.html> of de Centraal Nederland Temperatuur <http://www.knmi.nl/klimatologie/onderzoeksgegevens/CNT/>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 391:         6.197       51.498      19.50  ARCEN
# 370:         5.377       51.451      22.60  EINDHOVEN
# 331:         4.193       51.480       0.00  THOLEN
# 315:         3.998       51.447       0.00  HANSWEERT
# 324:         4.006       51.596       0.00  STAVENISSE
# 375:         5.707       51.659      22.00  VOLKEL
# 380:         5.762       50.906     114.30  MAASTRICHT
# 240:         4.790       52.318      -3.30  SCHIPHOL
# 286:         7.150       53.196      -0.20  NIEUW BEERTA
# 310:         3.596       51.442       8.00  VLISSINGEN
# 283:         6.657       52.069      29.10  HUPSEL
# 280:         6.585       53.125       5.20  EELDE
# 273:         5.888       52.703      -3.30  MARKNESSE
# 323:         3.884       51.527       1.40  WILHELMINADORP
# 249:         4.979       52.644      -2.40  BERKHOUT
# 377:         5.763       51.198      30.00  ELL
# 316:         3.694       51.657       0.00  SCHAAR
# 313:         3.242       51.505       0.00  VLAKTE V.D. RAAN
# 277:         6.200       53.413       2.90  LAUWERSOOG
# 348:         4.926       51.970      -0.70  CABAUW
# 308:         3.379       51.381       0.00  CADZAND
# 319:         3.861       51.226       1.70  WESTDORPE
# 215:         4.437       52.141      -1.10  VOORSCHOTEN
# 278:         6.259       52.435       3.60  HEINO
# 285:         6.399       53.575       0.00  HUIBERTGAT
# 343:         4.313       51.893       3.50  R'DAM-GEULHAVEN
# 225:         4.555       52.463       4.40  IJMUIDEN
# 330:         4.122       51.992      11.90  HOEK VAN HOLLAND
# 267:         5.384       52.898      -1.30  STAVOREN
# 269:         5.520       52.458      -3.70  LELYSTAD
# 344:         4.447       51.962      -4.30  ROTTERDAM
# 275:         5.873       52.056      48.20  DEELEN
# 235:         4.781       52.928       1.20  DE KOOY
# 257:         4.603       52.506       8.50  WIJK AAN ZEE
# 290:         6.891       52.274      34.80  TWENTHE
# 350:         4.936       51.566      14.90  GILZE-RIJEN
# 251:         5.346       53.392       0.70  HOORN (TERSCHELLING)
# 210:         4.430       52.171      -0.20  VALKENBURG
# 248:         5.174       52.634       0.80  WIJDENES
# 279:         6.574       52.750      15.80  HOOGEVEEN
# 258:         5.401       52.649       7.30  HOUTRIBDIJK
# 356:         5.146       51.859       0.70  HERWIJNEN
# 209:         4.518       52.465       0.00  IJMOND
# 265:         5.274       52.130      13.90  SOESTERBERG
# 312:         3.622       51.768       0.00  OOSTERSCHELDE
# 340:         4.342       51.449      19.20  WOENSDRECHT
# 260:         5.180       52.100       1.90  DE BILT
# 270:         5.752       53.224       1.20  LEEUWARDEN
# 311:         3.672       51.379       0.00  HOOFDPLAAT
# 242:         4.921       53.241      10.80  VLIELAND
# 
# YYYYMMDD = datum (YYYY=jaar,MM=maand,DD=dag); 
# HH       = tijd (HH=uur, UT.12 UT=13 MET, 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT; 
# T        = Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming; 
# 
# STN,YYYYMMDD,   HH,    T
# 
  391,20180306,   14,  119
  391,20180306,   15,  123
  391,20180306,   16,  108
  391,20180306,   17,  101
  391,20180306,   18,   86
  391,20180306,   19,   59
  391,20180306,   20,   51
  391,20180306,   21,   32
  391,20180306,   22,   18
  391,20180306,   23,    1
  391,20180306,   24,   -7
  391,20180307,    1,  -11
  391,20180307,    2,   -8
  391,20180307,    3,  -12
  391,20180307,    4,   -5
  391,20180307,    5,    1
  391,20180307,    6,   12
  391,20180307,    7,   14
  391,20180307,    8,   33
  391,20180307,    9,   81
  391,20180307,   10,   99
  391,20180307,   11,   90
  391,20180307,   12,   88
  391,20180307,   13,   81
  391,20180307,   14,   85
  391,20180307,   15,   78
  391,20180307,   16,   82
  391,20180307,   17,   74
  391,20180307,   18,   67
  391,20180307,   19,   62
  391,20180307,   20,   57
  391,20180307,   21,   52
  391,20180307,   22,   48
  391,20180307,   23,   49
  391,20180307,   24,   51
  391,20180308,    1,   49
  391,20180308,    2,   43
  391,20180308,    3,   32
  391,20180308,    4,   28
  391,20180308,    5,   20
  391,20180308,    6,   16
  391,20180308,    7,   35
  391,20180308,    8,   55
  391,20180308,    9,   65
  391,20180308,   10,   75
  391,20180308,   11,   85
  391,20180308,   12,   71
  391,20180308,   13,   66
  391,20180308,   14,   65
  391,20180308,   15,   61
  391,20180308,   16,   75
  391,20180308,   17,   66
  391,20180308,   18,   48
  391,20180308,   19,   48
  391,20180308,   20,   51
  391,20180308,   21,   48
  391,20180308,   22,   47
  391,20180308,   23,   40
  391,20180308,   24,   31
  391,20180309,    1,   28
  391,20180309,    2,   28
  391,20180309,    3,   28
  391,20180309,    4,   24
  391,20180309,    5,   18
  391,20180309,    6,   16
  391,20180309,    7,   27
  391,20180309,    8,   39
  391,20180309,    9,   54
  391,20180309,   10,   73
  391,20180309,   11,   88
  391,20180309,   12,   97
  391,20180309,   13,  104
  391,20180309,   14,  106
  391,20180309,   15,  102
  391,20180309,   16,   93
  391,20180309,   17,   85
  391,20180309,   18,   79
  391,20180309,   19,   78
  391,20180309,   20,   77
  391,20180309,   21,   73
  391,20180309,   22,   74
  391,20180309,   23,   73
  391,20180309,   24,   76
  391,20180310,    1,   76
  391,20180310,    2,   80
  391,20180310,    3,   80
  391,20180310,    4,   80
  391,20180310,    5,   81
  391,20180310,    6,   83
  391,20180310,    7,   88
  391,20180310,    8,  103
  391,20180310,    9,  118
  391,20180310,   10,  140
  391,20180310,   11,  147
  391,20180310,   12,  154
  391,20180310,   13,  159
  391,20180310,   14,  161
  391,20180310,   15,  153
  391,20180310,   16,  147
  391,20180310,   17,  139
  391,20180310,   18,  130
  391,20180310,   19,  120
  391,20180310,   20,  116
  391,20180310,   21,  117
  391,20180310,   22,  111
  391,20180310,   23,   92
  391,20180310,   24,   78
  391,20180311,    1,   94
  391,20180311,    2,   96
  391,20180311,    3,   99
  391,20180311,    4,   97
  391,20180311,    5,   99
  391,20180311,    6,  102
  391,20180311,    7,  106
  391,20180311,    8,  112
  391,20180311,    9,  113
  391,20180311,   10,  115
  391,20180311,   11,  122
  391,20180311,   12,  143
  391,20180311,   13,  145
  391,20180311,   14,  148
  391,20180311,   15,  155
  391,20180311,   16,  141
  391,20180311,   17,  130
  391,20180311,   18,  108
  391,20180311,   19,   92
  391,20180311,   20,   88
  391,20180311,   21,   94
  391,20180311,   22,   86
  391,20180311,   23,   91
  391,20180311,   24,   67
  391,20180312,    1,   76
  391,20180312,    2,   79
  391,20180312,    3,   71
  391,20180312,    4,   74
  391,20180312,    5,   75
  391,20180312,    6,   79
  391,20180312,    7,   86
  391,20180312,    8,   98
  391,20180312,    9,  118
  391,20180312,   10,  135
  391,20180312,   11,  151
  391,20180312,   12,  145
  391,20180312,   13,  140
  391,20180312,   14,  137
  391,20180312,   15,  126
  391,20180312,   16,  114
  391,20180312,   17,  109
  391,20180312,   18,  112
  391,20180312,   19,  100
  391,20180312,   20,   96
  391,20180312,   21,   92
  391,20180312,   22,   92
  391,20180312,   23,   86
  391,20180312,   24,   89
  391,20180313,    1,   90
  391,20180313,    2,   88
  391,20180313,    3,   86
  391,20180313,    4,   87
  391,20180313,    5,   83
  391,20180313,    6,   79
  391,20180313,    7,   69
  391,20180313,    8,   66
  391,20180313,    9,   69
  391,20180313,   10,   71
  391,20180313,   11,   62
  391,20180313,   12,   59
  391,20180313,   13,   52
  391,20180313,   14,   50
  391,20180313,   15,   53
  391,20180313,   16,   54
  391,20180313,   17,   50
  391,20180313,   18,   47
  391,20180313,   19,   46
  391,20180313,   20,   47
  391,20180313,   21,   49
  391,20180313,   22,   49
  391,20180313,   23,   48
  391,20180313,   24,   48
  391,20180314,    1,   48
  391,20180314,    2,   47
  391,20180314,    3,   47
  391,20180314,    4,   42
  391,20180314,    5,   39
  391,20180314,    6,   32
  391,20180314,    7,   25
  391,20180314,    8,   30
  391,20180314,    9,   38
  391,20180314,   10,   44
  391,20180314,   11,   72
  391,20180314,   12,   89
  391,20180314,   13,   99
  391,20180314,   14,  108
  391,20180314,   15,  110
  391,20180314,   16,  105
  391,20180314,   17,   99
  391,20180314,   18,   78
  391,20180314,   19,   72
  391,20180314,   20,   65
  391,20180314,   21,   56
  391,20180314,   22,   50
  391,20180314,   23,   44
  391,20180314,   24,   43
  391,20180315,    1,   46
  391,20180315,    2,   47
  391,20180315,    3,   56
  391,20180315,    4,   52
  391,20180315,    5,   49
  391,20180315,    6,   50
  391,20180315,    7,   58
  391,20180315,    8,   73
  391,20180315,    9,   84
  391,20180315,   10,  100
  391,20180315,   11,  106
  391,20180315,   12,  111
  391,20180315,   13,  118
  391,20180315,   14,  121
  391,20180315,   15,  121
  391,20180315,   16,  113
  391,20180315,   17,  106
  391,20180315,   18,  107
  391,20180315,   19,   79
  391,20180315,   20,   75
  391,20180315,   21,   75
  391,20180315,   22,   71
  391,20180315,   23,   69
  391,20180315,   24,   69
  391,20180316,    1,   68
  391,20180316,    2,   66
  391,20180316,    3,   64
  391,20180316,    4,   64
  391,20180316,    5,   63
  391,20180316,    6,   62
  391,20180316,    7,   62
  391,20180316,    8,   63
  391,20180316,    9,   61
  391,20180316,   10,   56
  391,20180316,   11,   54
  391,20180316,   12,   55
  391,20180316,   13,   55
  391,20180316,   14,   51
  391,20180316,   15,   47
  391,20180316,   16,   38
  391,20180316,   17,   30
  391,20180316,   18,   21
  391,20180316,   19,   17
  391,20180316,   20,   12
  391,20180316,   21,   11
  391,20180316,   22,    8
  391,20180316,   23,    4
  391,20180316,   24,    1
  391,20180317,    1,   -2
  391,20180317,    2,   -6
  391,20180317,    3,  -10
  391,20180317,    4,  -13
  391,20180317,    5,  -17
  391,20180317,    6,  -20
  391,20180317,    7,  -25
  391,20180317,    8,  -27
  391,20180317,    9,  -25
  391,20180317,   10,  -25
  391,20180317,   11,  -24
  391,20180317,   12,  -23
  391,20180317,   13,  -21
  391,20180317,   14,  -23
  391,20180317,   15,  -22
  391,20180317,   16,  -21
  391,20180317,   17,  -22
  391,20180317,   18,  -22
  391,20180317,   19,  -21
  391,20180317,   20,  -20
  391,20180317,   21,  -19
  391,20180317,   22,  -18
  391,20180317,   23,  -17
  391,20180317,   24,  -19
  391,20180318,    1,  -19
  391,20180318,    2,  -19
  391,20180318,    3,  -21
  391,20180318,    4,  -21
  391,20180318,    5,  -25
  391,20180318,    6,  -26
  391,20180318,    7,  -24
  391,20180318,    8,  -23
  391,20180318,    9,  -23
  391,20180318,   10,  -20
  391,20180318,   11,  -18
  391,20180318,   12,   -7
  391,20180318,   13,   -3
  391,20180318,   14,    4
  391,20180318,   15,    8
  391,20180318,   16,    7
  391,20180318,   17,    2
  391,20180318,   18,   -6
  391,20180318,   19,  -10
  391,20180318,   20,  -12
  391,20180318,   21,  -13
  391,20180318,   22,  -17
  391,20180318,   23,  -16
  391,20180318,   24,  -19
  391,20180319,    1,  -21
  391,20180319,    2,  -26
  391,20180319,    3,  -27
  391,20180319,    4,  -33
  391,20180319,    5,  -35
  391,20180319,    6,  -38
  391,20180319,    7,  -28
  391,20180319,    8,  -19
  391,20180319,    9,   -7
  391,20180319,   10,    2
  391,20180319,   11,   18
  391,20180319,   12,   26
  391,20180319,   13,   34
  391,20180319,   14,   35
  391,20180319,   15,   39
  391,20180319,   16,   34
  391,20180319,   17,   24
  391,20180319,   18,   14
  391,20180319,   19,    1
  391,20180319,   20,   -7
  391,20180319,   21,  -22
  391,20180319,   22,  -38
  391,20180319,   23,  -27
  391,20180319,   24,  -37
  391,20180320,    1,  -41
  391,20180320,    2,  -37
  391,20180320,    3,  -23
  391,20180320,    4,  -22
  391,20180320,    5,  -15
  391,20180320,    6,   -9
  391,20180320,    7,   13
  391,20180320,    8,   28
  391,20180320,    9,   40
  391,20180320,   10,   53
  391,20180320,   11,   69
  391,20180320,   12,   75
  391,20180320,   13,   83
  391,20180320,   14,   85
  391,20180320,   15,   82
  391,20180320,   16,   77
  391,20180320,   17,   68
  391,20180320,   18,   48
  391,20180320,   19,   32
  391,20180320,   20,   20
  391,20180320,   21,    9
  391,20180320,   22,    2
  391,20180320,   23,  -20
  391,20180320,   24,  -34
  391,20180321,    1,  -41
  391,20180321,    2,  -51
  391,20180321,    3,  -11
  391,20180321,    4,   -2
  391,20180321,    5,   -5
  391,20180321,    6,   -2
  391,20180321,    7,   -3
  391,20180321,    8,    5
  391,20180321,    9,   24
  391,20180321,   10,   33
  391,20180321,   11,   47
  391,20180321,   12,   52
  391,20180321,   13,   59
  391,20180321,   14,   69
  391,20180321,   15,   66
  391,20180321,   16,   65
  391,20180321,   17,   66
  391,20180321,   18,   51
  391,20180321,   19,   50
  391,20180321,   20,   31
  391,20180321,   21,   19
  391,20180321,   22,   21
  391,20180321,   23,   25
  391,20180321,   24,   30
  391,20180322,    1,   37
  391,20180322,    2,   38
  391,20180322,    3,   38
  391,20180322,    4,   38
  391,20180322,    5,   37
  391,20180322,    6,   31
  391,20180322,    7,   32
  391,20180322,    8,   37
  391,20180322,    9,   44
  391,20180322,   10,   52
  391,20180322,   11,   62
  391,20180322,   12,   68
  391,20180322,   13,   82
  391,20180322,   14,   86
  391,20180322,   15,   87
  391,20180322,   16,   82
  391,20180322,   17,   79
  391,20180322,   18,   75
  391,20180322,   19,   73
  391,20180322,   20,   66
  391,20180322,   21,   63
  391,20180322,   22,   57
  391,20180322,   23,   58
  391,20180322,   24,   61
  391,20180323,    1,   61
  391,20180323,    2,   60
  391,20180323,    3,   60
  391,20180323,    4,   54
  391,20180323,    5,   52
  391,20180323,    6,   51
  391,20180323,    7,   52
  391,20180323,    8,   63
  391,20180323,    9,   69
  391,20180323,   10,   64
  391,20180323,   11,   65
  391,20180323,   12,   66
  391,20180323,   13,   64
  391,20180323,   14,   71
  391,20180323,   15,   70
  391,20180323,   16,   70
  391,20180323,   17,   68
  391,20180323,   18,   66
  391,20180323,   19,   64
  391,20180323,   20,   63
  391,20180323,   21,   56
  391,20180323,   22,   52
  391,20180323,   23,   49
  391,20180323,   24,   51
  391,20180324,    1,   53
  391,20180324,    2,   52
  391,20180324,    3,   52
  391,20180324,    4,   52
  391,20180324,    5,   53
  391,20180324,    6,   51
  391,20180324,    7,   50
  391,20180324,    8,   56
  391,20180324,    9,   68
  391,20180324,   10,   87
  391,20180324,   11,   99
  391,20180324,   12,  112
  391,20180324,   13,  106
  391,20180324,   14,  116
  391,20180324,   15,  118
  391,20180324,   16,  119
  391,20180324,   17,  113
  391,20180324,   18,   86
  391,20180324,   19,   52
  391,20180324,   20,   32
  391,20180324,   21,   23
  391,20180324,   22,   12
  391,20180324,   23,    9
  391,20180324,   24,    6
  391,20180325,    1,    1
  391,20180325,    2,   -2
  391,20180325,    3,  -11
  391,20180325,    4,  -15
  391,20180325,    5,  -20
  391,20180325,    6,  -20
  391,20180325,    7,    9
  391,20180325,    8,   57
  391,20180325,    9,   84
  391,20180325,   10,  118
  391,20180325,   11,  127
  391,20180325,   12,  133
  391,20180325,   13,  136
  391,20180325,   14,  129
  391,20180325,   15,  121
  391,20180325,   16,  118
  391,20180325,   17,  112
  391,20180325,   18,  103
  391,20180325,   19,   91
  391,20180325,   20,   72
  391,20180325,   21,   62
  391,20180325,   22,   62
  391,20180325,   23,   55
  391,20180325,   24,   37
  391,20180326,    1,   28
  391,20180326,    2,   17
  391,20180326,    3,    6
  391,20180326,    4,    1
  391,20180326,    5,   11
  391,20180326,    6,    9
  391,20180326,    7,   15
  391,20180326,    8,   22
  391,20180326,    9,   31
  391,20180326,   10,   51
  391,20180326,   11,   86
  391,20180326,   12,   94
  391,20180326,   13,  104
  391,20180326,   14,  108
  391,20180326,   15,  112
  391,20180326,   16,  104
  391,20180326,   17,   89
  391,20180326,   18,   73
  391,20180326,   19,   62
  391,20180326,   20,   40
  391,20180326,   21,   38
  391,20180326,   22,   21
  391,20180326,   23,   13
  391,20180326,   24,    6
  391,20180327,    1,    1
  391,20180327,    2,   -8
  391,20180327,    3,   -7
  391,20180327,    4,    1
  391,20180327,    5,   18
  391,20180327,    6,   23
  391,20180327,    7,   30
  391,20180327,    8,   55
  391,20180327,    9,   78
  391,20180327,   10,   86
  391,20180327,   11,   91
  391,20180327,   12,   95
  391,20180327,   13,   99
  391,20180327,   14,   87
  391,20180327,   15,   79
  391,20180327,   16,   73
  391,20180327,   17,   69
  391,20180327,   18,   63
  391,20180327,   19,   62
  391,20180327,   20,   63
  391,20180327,   21,   63
  391,20180327,   22,   63
  391,20180327,   23,   65
  391,20180327,   24,   68
  391,20180328,    1,   69
  391,20180328,    2,   71
  391,20180328,    3,   71
  391,20180328,    4,   69
  391,20180328,    5,   68
  391,20180328,    6,   71
  391,20180328,    7,   77
  391,20180328,    8,   82
  391,20180328,    9,   88
  391,20180328,   10,   91
  391,20180328,   11,   87
  391,20180328,   12,   83
  391,20180328,   13,   75
  391,20180328,   14,   72
  391,20180328,   15,   74
  391,20180328,   16,   73
  391,20180328,   17,   75
  391,20180328,   18,   71
  391,20180328,   19,   52
  391,20180328,   20,   38
  391,20180328,   21,   35
  391,20180328,   22,   40
  391,20180328,   23,   38
  391,20180328,   24,   39
  391,20180329,    1,   38
  391,20180329,    2,   39
  391,20180329,    3,   39
  391,20180329,    4,   38
  391,20180329,    5,   39
  391,20180329,    6,   43
  391,20180329,    7,   47
  391,20180329,    8,   52
  391,20180329,    9,   59
  391,20180329,   10,   71
  391,20180329,   11,   78
  391,20180329,   12,   94
  391,20180329,   13,   98
  391,20180329,   14,   84
  391,20180329,   15,  103
  391,20180329,   16,   92
  391,20180329,   17,   91
  391,20180329,   18,   73
  391,20180329,   19,   57
  391,20180329,   20,   57
  391,20180329,   21,   59
  391,20180329,   22,   62
  391,20180329,   23,   60
  391,20180329,   24,   59
  391,20180330,    1,   60
  391,20180330,    2,   64
  391,20180330,    3,   60
  391,20180330,    4,   54
  391,20180330,    5,   51
  391,20180330,    6,   48
  391,20180330,    7,   61
  391,20180330,    8,   78
  391,20180330,    9,   88
  391,20180330,   10,  109
  391,20180330,   11,  115
  391,20180330,   12,  132
  391,20180330,   13,  133
  391,20180330,   14,  137
  391,20180330,   15,  135
  391,20180330,   16,  129
  391,20180330,   17,  123
  391,20180330,   18,  115
  391,20180330,   19,  113
  391,20180330,   20,   85
  391,20180330,   21,   75
  391,20180330,   22,   73
  391,20180330,   23,   65
  391,20180330,   24,   58
  391,20180331,    1,   44
  391,20180331,    2,   34
  391,20180331,    3,   29
  391,20180331,    4,   21
  391,20180331,    5,   27
  391,20180331,    6,   25
  391,20180331,    7,   53
  391,20180331,    8,   81
  391,20180331,    9,  105
  391,20180331,   10,  104
  391,20180331,   11,  127
  391,20180331,   12,  128
  391,20180331,   13,  126
  391,20180331,   14,  123
  391,20180331,   15,  121
  391,20180331,   16,  130
  391,20180331,   17,  112
  391,20180331,   18,   99
  391,20180331,   19,   72
  391,20180331,   20,   67
  391,20180331,   21,   66
  391,20180331,   22,   64
  391,20180331,   23,   57
  391,20180331,   24,   46
  370,20180301,    1,  -71
  370,20180301,    2,  -71
  370,20180301,    3,  -71
  370,20180301,    4,  -69
  370,20180301,    5,  -67
  370,20180301,    6,  -67
  370,20180301,    7,  -64
  370,20180301,    8,  -58
  370,20180301,    9,  -49
  370,20180301,   10,  -38
  370,20180301,   11,  -20
  370,20180301,   12,  -15
  370,20180301,   13,   -4
  370,20180301,   14,   -1
  370,20180301,   15,   -1
  370,20180301,   16,   -5
  370,20180301,   17,   -8
  370,20180301,   18,  -12
  370,20180301,   19,  -16
  370,20180301,   20,  -22
  370,20180301,   21,  -26
  370,20180301,   22,  -30
  370,20180301,   23,  -36
  370,20180301,   24,  -41
  370,20180302,    1,  -44
  370,20180302,    2,  -47
  370,20180302,    3,  -53
  370,20180302,    4,  -55
  370,20180302,    5,  -61
  370,20180302,    6,  -63
  370,20180302,    7,  -62
  370,20180302,    8,  -58
  370,20180302,    9,  -51
  370,20180302,   10,  -42
  370,20180302,   11,  -32
  370,20180302,   12,  -21
  370,20180302,   13,  -15
  370,20180302,   14,   -7
  370,20180302,   15,    1
  370,20180302,   16,    0
  370,20180302,   17,   -1
