# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/klimatologie/onderzoeksgegevens/homogeen_260/index.html> of de Centraal Nederland Temperatuur <http://www.knmi.nl/klimatologie/onderzoeksgegevens/CNT/>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 391:         6.197       51.498      19.50  ARCEN
# 370:         5.377       51.451      22.60  EINDHOVEN
# 331:         4.193       51.480       0.00  THOLEN
# 315:         3.998       51.447       0.00  HANSWEERT
# 324:         4.006       51.596       0.00  STAVENISSE
# 375:         5.707       51.659      22.00  VOLKEL
# 380:         5.762       50.906     114.30  MAASTRICHT
# 240:         4.790       52.318      -3.30  SCHIPHOL
# 286:         7.150       53.196      -0.20  NIEUW BEERTA
# 310:         3.596       51.442       8.00  VLISSINGEN
# 283:         6.657       52.069      29.10  HUPSEL
# 280:         6.585       53.125       5.20  EELDE
# 273:         5.888       52.703      -3.30  MARKNESSE
# 323:         3.884       51.527       1.40  WILHELMINADORP
# 249:         4.979       52.644      -2.40  BERKHOUT
# 377:         5.763       51.198      30.00  ELL
# 316:         3.694       51.657       0.00  SCHAAR
# 313:         3.242       51.505       0.00  VLAKTE V.D. RAAN
# 277:         6.200       53.413       2.90  LAUWERSOOG
# 348:         4.926       51.970      -0.70  CABAUW
# 308:         3.379       51.381       0.00  CADZAND
# 319:         3.861       51.226       1.70  WESTDORPE
# 215:         4.437       52.141      -1.10  VOORSCHOTEN
# 278:         6.259       52.435       3.60  HEINO
# 285:         6.399       53.575       0.00  HUIBERTGAT
# 343:         4.313       51.893       3.50  R'DAM-GEULHAVEN
# 225:         4.555       52.463       4.40  IJMUIDEN
# 330:         4.122       51.992      11.90  HOEK VAN HOLLAND
# 267:         5.384       52.898      -1.30  STAVOREN
# 269:         5.520       52.458      -3.70  LELYSTAD
# 344:         4.447       51.962      -4.30  ROTTERDAM
# 275:         5.873       52.056      48.20  DEELEN
# 235:         4.781       52.928       1.20  DE KOOY
# 257:         4.603       52.506       8.50  WIJK AAN ZEE
# 290:         6.891       52.274      34.80  TWENTHE
# 350:         4.936       51.566      14.90  GILZE-RIJEN
# 251:         5.346       53.392       0.70  HOORN (TERSCHELLING)
# 210:         4.430       52.171      -0.20  VALKENBURG
# 248:         5.174       52.634       0.80  WIJDENES
# 279:         6.574       52.750      15.80  HOOGEVEEN
# 258:         5.401       52.649       7.30  HOUTRIBDIJK
# 356:         5.146       51.859       0.70  HERWIJNEN
# 209:         4.518       52.465       0.00  IJMOND
# 265:         5.274       52.130      13.90  SOESTERBERG
# 312:         3.622       51.768       0.00  OOSTERSCHELDE
# 340:         4.342       51.449      19.20  WOENSDRECHT
# 260:         5.180       52.100       1.90  DE BILT
# 270:         5.752       53.224       1.20  LEEUWARDEN
# 311:         3.672       51.379       0.00  HOOFDPLAAT
# 242:         4.921       53.241      10.80  VLIELAND
# 
# YYYYMMDD = datum (YYYY=jaar,MM=maand,DD=dag); 
# HH       = tijd (HH=uur, UT.12 UT=13 MET, 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT; 
# T        = Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming; 
# 
# STN,YYYYMMDD,   HH,    T
# 
  391,20100806,   19,  171
  391,20100806,   20,  150
  391,20100806,   21,  138
  391,20100806,   22,  137
  391,20100806,   23,  132
  391,20100806,   24,  123
  391,20100807,    1,  126
  391,20100807,    2,  137
  391,20100807,    3,  130
  391,20100807,    4,  134
  391,20100807,    5,  133
  391,20100807,    6,  154
  391,20100807,    7,  166
  391,20100807,    8,  178
  391,20100807,    9,  203
  391,20100807,   10,  221
  391,20100807,   11,  232
  391,20100807,   12,  237
  391,20100807,   13,  243
  391,20100807,   14,  206
  391,20100807,   15,  220
  391,20100807,   16,  219
  391,20100807,   17,  215
  391,20100807,   18,  208
  391,20100807,   19,  200
  391,20100807,   20,  176
  391,20100807,   21,  174
  391,20100807,   22,  171
  391,20100807,   23,  173
  391,20100807,   24,  169
  391,20100808,    1,  169
  391,20100808,    2,  169
  391,20100808,    3,  169
  391,20100808,    4,  168
  391,20100808,    5,  161
  391,20100808,    6,  163
  391,20100808,    7,  163
  391,20100808,    8,  163
  391,20100808,    9,  176
  391,20100808,   10,  190
  391,20100808,   11,  202
  391,20100808,   12,  206
  391,20100808,   13,  185
  391,20100808,   14,  193
  391,20100808,   15,  205
  391,20100808,   16,  197
  391,20100808,   17,  191
  391,20100808,   18,  186
  391,20100808,   19,  185
  391,20100808,   20,  168
  391,20100808,   21,  161
  391,20100808,   22,  152
  391,20100808,   23,  144
  391,20100808,   24,  138
  391,20100809,    1,  134
  391,20100809,    2,  130
  391,20100809,    3,  130
  391,20100809,    4,  129
  391,20100809,    5,  130
  391,20100809,    6,  135
  391,20100809,    7,  147
  391,20100809,    8,  158
  391,20100809,    9,  176
  391,20100809,   10,  184
  391,20100809,   11,  194
  391,20100809,   12,  209
  391,20100809,   13,  212
  391,20100809,   14,  213
  391,20100809,   15,  217
  391,20100809,   16,  224
  391,20100809,   17,  215
  391,20100809,   18,  197
  391,20100809,   19,  180
  391,20100809,   20,  159
  391,20100809,   21,  146
  391,20100809,   22,  139
  391,20100809,   23,  136
  391,20100809,   24,  137
  391,20100810,    1,  126
  391,20100810,    2,  136
  391,20100810,    3,  139
  391,20100810,    4,  132
  391,20100810,    5,  147
  391,20100810,    6,  156
  391,20100810,    7,  172
  391,20100810,    8,  195
  391,20100810,    9,  209
  391,20100810,   10,  226
  391,20100810,   11,  230
  391,20100810,   12,  246
  391,20100810,   13,  242
  391,20100810,   14,  243
  391,20100810,   15,  256
  391,20100810,   16,  243
  391,20100810,   17,  230
  391,20100810,   18,  191
  391,20100810,   19,  181
  391,20100810,   20,  180
  391,20100810,   21,  174
  391,20100810,   22,  170
  391,20100810,   23,  170
  391,20100810,   24,  169
  391,20100811,    1,  170
  391,20100811,    2,  170
  391,20100811,    3,  170
  391,20100811,    4,  167
  391,20100811,    5,  167
  391,20100811,    6,  170
  391,20100811,    7,  176
  391,20100811,    8,  186
  391,20100811,    9,  199
  391,20100811,   10,  203
  391,20100811,   11,  218
  391,20100811,   12,  221
  391,20100811,   13,  228
  391,20100811,   14,  228
  391,20100811,   15,  225
  391,20100811,   16,  225
  391,20100811,   17,  207
  391,20100811,   18,  194
  391,20100811,   19,  183
  391,20100811,   20,  175
  391,20100811,   21,  155
  391,20100811,   22,  147
  391,20100811,   23,  147
  391,20100811,   24,  137
  391,20100812,    1,  123
  391,20100812,    2,  119
  391,20100812,    3,  113
  391,20100812,    4,  111
  391,20100812,    5,  103
  391,20100812,    6,  128
  391,20100812,    7,  165
  391,20100812,    8,  186
  391,20100812,    9,  198
  391,20100812,   10,  210
  391,20100812,   11,  219
  391,20100812,   12,  221
  391,20100812,   13,  219
  391,20100812,   14,  206
  391,20100812,   15,  193
  391,20100812,   16,  182
  391,20100812,   17,  167
  391,20100812,   18,  167
  391,20100812,   19,  163
  391,20100812,   20,  153
  391,20100812,   21,  148
  391,20100812,   22,  131
  391,20100812,   23,  125
  391,20100812,   24,  123
  391,20100813,    1,  122
  391,20100813,    2,  125
  391,20100813,    3,  126
  391,20100813,    4,  120
  391,20100813,    5,  110
  391,20100813,    6,  140
  391,20100813,    7,  158
  391,20100813,    8,  176
  391,20100813,    9,  177
  391,20100813,   10,  195
  391,20100813,   11,  181
  391,20100813,   12,  208
  391,20100813,   13,  198
  391,20100813,   14,  198
  391,20100813,   15,  208
  391,20100813,   16,  200
  391,20100813,   17,  191
  391,20100813,   18,  167
  391,20100813,   19,  154
  391,20100813,   20,  147
  391,20100813,   21,  145
  391,20100813,   22,  136
  391,20100813,   23,  121
  391,20100813,   24,  119
  391,20100814,    1,  117
  391,20100814,    2,  108
  391,20100814,    3,  106
  391,20100814,    4,  106
  391,20100814,    5,  108
  391,20100814,    6,  122
  391,20100814,    7,  142
  391,20100814,    8,  171
  391,20100814,    9,  193
  391,20100814,   10,  208
  391,20100814,   11,  221
  391,20100814,   12,  231
  391,20100814,   13,  241
  391,20100814,   14,  236
  391,20100814,   15,  235
  391,20100814,   16,  231
  391,20100814,   17,  229
  391,20100814,   18,  218
  391,20100814,   19,  199
  391,20100814,   20,  198
  391,20100814,   21,  190
  391,20100814,   22,  182
  391,20100814,   23,  181
  391,20100814,   24,  176
  391,20100815,    1,  169
  391,20100815,    2,  165
  391,20100815,    3,  158
  391,20100815,    4,  160
  391,20100815,    5,  162
  391,20100815,    6,  166
  391,20100815,    7,  177
  391,20100815,    8,  181
  391,20100815,    9,  186
  391,20100815,   10,  195
  391,20100815,   11,  195
  391,20100815,   12,  192
  391,20100815,   13,  175
  391,20100815,   14,  172
  391,20100815,   15,  168
  391,20100815,   16,  168
  391,20100815,   17,  164
  391,20100815,   18,  160
  391,20100815,   19,  157
  391,20100815,   20,  158
  391,20100815,   21,  157
  391,20100815,   22,  157
  391,20100815,   23,  159
  391,20100815,   24,  160
  391,20100816,    1,  161
  391,20100816,    2,  162
  391,20100816,    3,  163
  391,20100816,    4,  162
  391,20100816,    5,  162
  391,20100816,    6,  163
  391,20100816,    7,  167
  391,20100816,    8,  163
  391,20100816,    9,  168
  391,20100816,   10,  173
  391,20100816,   11,  183
  391,20100816,   12,  192
  391,20100816,   13,  190
  391,20100816,   14,  189
  391,20100816,   15,  189
  391,20100816,   16,  194
  391,20100816,   17,  195
  391,20100816,   18,  188
  391,20100816,   19,  178
  391,20100816,   20,  172
  391,20100816,   21,  169
  391,20100816,   22,  168
  391,20100816,   23,  168
  391,20100816,   24,  166
  391,20100817,    1,  171
  391,20100817,    2,  170
  391,20100817,    3,  173
  391,20100817,    4,  167
  391,20100817,    5,  164
  391,20100817,    6,  165
  391,20100817,    7,  158
  391,20100817,    8,  152
  391,20100817,    9,  149
  391,20100817,   10,  156
  391,20100817,   11,  164
  391,20100817,   12,  166
  391,20100817,   13,  163
  391,20100817,   14,  163
  391,20100817,   15,  168
  391,20100817,   16,  163
  391,20100817,   17,  147
  391,20100817,   18,  145
  391,20100817,   19,  146
  391,20100817,   20,  144
  391,20100817,   21,  144
  391,20100817,   22,  147
  391,20100817,   23,  149
  391,20100817,   24,  151
  391,20100818,    1,  152
  391,20100818,    2,  153
  391,20100818,    3,  152
  391,20100818,    4,  150
  391,20100818,    5,  152
  391,20100818,    6,  155
  391,20100818,    7,  158
  391,20100818,    8,  164
  391,20100818,    9,  176
  391,20100818,   10,  188
  391,20100818,   11,  202
  391,20100818,   12,  208
  391,20100818,   13,  201
  391,20100818,   14,  203
  391,20100818,   15,  188
  391,20100818,   16,  189
  391,20100818,   17,  185
  391,20100818,   18,  167
  391,20100818,   19,  157
  391,20100818,   20,  143
  391,20100818,   21,  143
  391,20100818,   22,  145
  391,20100818,   23,  143
  391,20100818,   24,  139
  391,20100819,    1,  127
  391,20100819,    2,  125
  391,20100819,    3,  121
  391,20100819,    4,  121
  391,20100819,    5,  123
  391,20100819,    6,  135
  391,20100819,    7,  152
  391,20100819,    8,  159
  391,20100819,    9,  172
  391,20100819,   10,  186
  391,20100819,   11,  197
  391,20100819,   12,  206
  391,20100819,   13,  197
  391,20100819,   14,  201
  391,20100819,   15,  219
  391,20100819,   16,  213
  391,20100819,   17,  207
  391,20100819,   18,  189
  391,20100819,   19,  170
  391,20100819,   20,  151
  391,20100819,   21,  148
  391,20100819,   22,  148
  391,20100819,   23,  138
  391,20100819,   24,  132
  391,20100820,    1,  126
  391,20100820,    2,  124
  391,20100820,    3,  117
  391,20100820,    4,  130
  391,20100820,    5,  130
  391,20100820,    6,  148
  391,20100820,    7,  168
  391,20100820,    8,  196
  391,20100820,    9,  221
  391,20100820,   10,  242
  391,20100820,   11,  258
  391,20100820,   12,  264
  391,20100820,   13,  265
  391,20100820,   14,  272
  391,20100820,   15,  280
  391,20100820,   16,  277
  391,20100820,   17,  270
  391,20100820,   18,  247
  391,20100820,   19,  224
  391,20100820,   20,  198
  391,20100820,   21,  191
  391,20100820,   22,  194
  391,20100820,   23,  189
  391,20100820,   24,  174
  391,20100821,    1,  164
  391,20100821,    2,  161
  391,20100821,    3,  161
  391,20100821,    4,  162
  391,20100821,    5,  165
  391,20100821,    6,  191
  391,20100821,    7,  212
  391,20100821,    8,  228
  391,20100821,    9,  237
  391,20100821,   10,  238
  391,20100821,   11,  251
  391,20100821,   12,  251
  391,20100821,   13,  260
  391,20100821,   14,  263
  391,20100821,   15,  271
  391,20100821,   16,  265
  391,20100821,   17,  265
  391,20100821,   18,  246
  391,20100821,   19,  212
  391,20100821,   20,  212
  391,20100821,   21,  198
  391,20100821,   22,  193
  391,20100821,   23,  198
  391,20100821,   24,  187
  391,20100822,    1,  177
  391,20100822,    2,  181
  391,20100822,    3,  179
  391,20100822,    4,  182
  391,20100822,    5,  186
  391,20100822,    6,  192
  391,20100822,    7,  199
  391,20100822,    8,  214
  391,20100822,    9,  225
  391,20100822,   10,  223
  391,20100822,   11,  240
  391,20100822,   12,  246
  391,20100822,   13,  244
  391,20100822,   14,  231
  391,20100822,   15,  235
  391,20100822,   16,  221
  391,20100822,   17,  211
  391,20100822,   18,  198
  391,20100822,   19,  189
  391,20100822,   20,  187
  391,20100822,   21,  186
  391,20100822,   22,  180
  391,20100822,   23,  184
  391,20100822,   24,  184
  391,20100823,    1,  185
  391,20100823,    2,  184
  391,20100823,    3,  184
  391,20100823,    4,  187
  391,20100823,    5,  189
  391,20100823,    6,  189
  391,20100823,    7,  189
  391,20100823,    8,  199
  391,20100823,    9,  205
  391,20100823,   10,  203
  391,20100823,   11,  217
  391,20100823,   12,  220
  391,20100823,   13,  226
  391,20100823,   14,  234
  391,20100823,   15,  235
  391,20100823,   16,  224
  391,20100823,   17,  215
  391,20100823,   18,  208
  391,20100823,   19,  195
  391,20100823,   20,  183
  391,20100823,   21,  177
  391,20100823,   22,  171
  391,20100823,   23,  167
  391,20100823,   24,  163
  391,20100824,    1,  157
  391,20100824,    2,  151
  391,20100824,    3,  150
  391,20100824,    4,  145
  391,20100824,    5,  140
  391,20100824,    6,  149
  391,20100824,    7,  157
  391,20100824,    8,  166
  391,20100824,    9,  170
  391,20100824,   10,  177
  391,20100824,   11,  184
  391,20100824,   12,  190
  391,20100824,   13,  193
  391,20100824,   14,  190
  391,20100824,   15,  203
  391,20100824,   16,  197
  391,20100824,   17,  192
  391,20100824,   18,  185
  391,20100824,   19,  175
  391,20100824,   20,  166
  391,20100824,   21,  161
  391,20100824,   22,  157
  391,20100824,   23,  149
  391,20100824,   24,  145
  391,20100825,    1,  140
  391,20100825,    2,  134
  391,20100825,    3,  131
  391,20100825,    4,  127
  391,20100825,    5,  125
  391,20100825,    6,  135
  391,20100825,    7,  143
  391,20100825,    8,  150
  391,20100825,    9,  176
  391,20100825,   10,  190
  391,20100825,   11,  196
  391,20100825,   12,  206
  391,20100825,   13,  204
  391,20100825,   14,  207
  391,20100825,   15,  199
  391,20100825,   16,  196
  391,20100825,   17,  187
  391,20100825,   18,  177
  391,20100825,   19,  167
  391,20100825,   20,  163
  391,20100825,   21,  155
  391,20100825,   22,  154
  391,20100825,   23,  149
  391,20100825,   24,  148
  391,20100826,    1,  147
  391,20100826,    2,  150
  391,20100826,    3,  151
  391,20100826,    4,  153
  391,20100826,    5,  159
  391,20100826,    6,  168
  391,20100826,    7,  182
  391,20100826,    8,  196
  391,20100826,    9,  205
  391,20100826,   10,  209
  391,20100826,   11,  208
  391,20100826,   12,  208
  391,20100826,   13,  211
  391,20100826,   14,  215
  391,20100826,   15,  221
  391,20100826,   16,  226
  391,20100826,   17,  220
  391,20100826,   18,  215
  391,20100826,   19,  209
  391,20100826,   20,  205
  391,20100826,   21,  197
  391,20100826,   22,  196
  391,20100826,   23,  185
  391,20100826,   24,  177
  391,20100827,    1,  175
  391,20100827,    2,  172
  391,20100827,    3,  172
  391,20100827,    4,  172
  391,20100827,    5,  175
  391,20100827,    6,  177
  391,20100827,    7,  177
  391,20100827,    8,  181
  391,20100827,    9,  184
  391,20100827,   10,  182
  391,20100827,   11,  168
  391,20100827,   12,  153
  391,20100827,   13,  147
  391,20100827,   14,  147
  391,20100827,   15,  148
  391,20100827,   16,  149
  391,20100827,   17,  151
  391,20100827,   18,  144
  391,20100827,   19,  144
  391,20100827,   20,  139
  391,20100827,   21,  129
  391,20100827,   22,  121
  391,20100827,   23,  115
  391,20100827,   24,  109
  391,20100828,    1,  111
  391,20100828,    2,  115
  391,20100828,    3,  116
  391,20100828,    4,  104
  391,20100828,    5,   97
  391,20100828,    6,  117
  391,20100828,    7,  127
  391,20100828,    8,  142
  391,20100828,    9,  149
  391,20100828,   10,  165
  391,20100828,   11,  171
  391,20100828,   12,  155
  391,20100828,   13,  171
  391,20100828,   14,  161
  391,20100828,   15,  165
  391,20100828,   16,  162
  391,20100828,   17,  152
  391,20100828,   18,  144
  391,20100828,   19,  127
  391,20100828,   20,  115
  391,20100828,   21,  116
  391,20100828,   22,  119
  391,20100828,   23,  121
  391,20100828,   24,  120
  391,20100829,    1,  118
  391,20100829,    2,  120
  391,20100829,    3,  119
  391,20100829,    4,  113
  391,20100829,    5,  120
  391,20100829,    6,  125
  391,20100829,    7,  130
  391,20100829,    8,  135
  391,20100829,    9,  151
  391,20100829,   10,  158
  391,20100829,   11,  142
  391,20100829,   12,  137
  391,20100829,   13,  156
  391,20100829,   14,  155
  391,20100829,   15,  154
  391,20100829,   16,  155
  391,20100829,   17,  113
  391,20100829,   18,   99
  391,20100829,   19,   98
  391,20100829,   20,  100
  391,20100829,   21,  108
  391,20100829,   22,   99
  391,20100829,   23,   97
  391,20100829,   24,   93
  391,20100830,    1,  101
  391,20100830,    2,  104
  391,20100830,    3,  112
  391,20100830,    4,  111
  391,20100830,    5,  115
  391,20100830,    6,  123
  391,20100830,    7,  122
  391,20100830,    8,  131
  391,20100830,    9,  140
  391,20100830,   10,  146
  391,20100830,   11,  145
  391,20100830,   12,  162
  391,20100830,   13,  172
  391,20100830,   14,  172
  391,20100830,   15,  187
  391,20100830,   16,  176
  391,20100830,   17,  168
  391,20100830,   18,  159
  391,20100830,   19,  143
  391,20100830,   20,  126
  391,20100830,   21,  124
  391,20100830,   22,  119
  391,20100830,   23,  115
  391,20100830,   24,  112
  391,20100831,    1,  108
  391,20100831,    2,  102
  391,20100831,    3,  100
  391,20100831,    4,   96
  391,20100831,    5,  102
  391,20100831,    6,  110
  391,20100831,    7,  133
  391,20100831,    8,  149
  391,20100831,    9,  171
  391,20100831,   10,  172
  391,20100831,   11,  186
  391,20100831,   12,  180
  391,20100831,   13,  193
  391,20100831,   14,  181
  391,20100831,   15,  166
  391,20100831,   16,  174
  391,20100831,   17,  159
  391,20100831,   18,  159
  391,20100831,   19,  130
  391,20100831,   20,  115
  391,20100831,   21,  105
  391,20100831,   22,   98
  391,20100831,   23,   90
  391,20100831,   24,   83
  370,20100801,    1,  176
  370,20100801,    2,  168
  370,20100801,    3,  162
  370,20100801,    4,  157
  370,20100801,    5,  161
  370,20100801,    6,  168
  370,20100801,    7,  183
  370,20100801,    8,  188
  370,20100801,    9,  206
  370,20100801,   10,  216
  370,20100801,   11,  229
  370,20100801,   12,  223
  370,20100801,   13,  227
  370,20100801,   14,  220
  370,20100801,   15,  211
  370,20100801,   16,  208
  370,20100801,   17,  206
  370,20100801,   18,  199
  370,20100801,   19,  192
  370,20100801,   20,  185
  370,20100801,   21,  166
  370,20100801,   22,  156
  370,20100801,   23,  164
  370,20100801,   24,  160
  370,20100802,    1,  158
  370,20100802,    2,  162
  370,20100802,    3,  157
  370,20100802,    4,  156
  370,20100802,    5,  156
  370,20100802,    6,  157
  370,20100802,    7,  163
  370,20100802,    8,  172
  370,20100802,    9,  177
  370,20100802,   10,  184
  370,20100802,   11,  203
  370,20100802,   12,  210
  370,20100802,   13,  198
  370,20100802,   14,  172
  370,20100802,   15,  168
  370,20100802,   16,  171
  370,20100802,   17,  175
  370,20100802,   18,  172
  370,20100802,   19,  172
  370,20100802,   20,  161
  370,20100802,   21,  154
  370,20100802,   22,  151
  370,20100802,   23,  141
  370,20100802,   24,  138
  370,20100803,    1,  134
  370,20100803,    2,  124
  370,20100803,    3,  123
  370,20100803,    4,  118
  370,20100803,    5,  121
  370,20100803,    6,  143
  370,20100803,    7,  153
